﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","attentionStimuli","attentionChoice","attentionCheck","mushroom1","mushroom2","mushroom3","feature","value"
"true","fullscreen","0","11654","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","52136","0.0-1.0","[{""page_index"":0,""viewing_time"":2166},{""page_index"":1,""viewing_time"":17590},{""page_index"":2,""viewing_time"":20725}]","40481","","","","","","","","","","","","",""
"","html-button-response","2","53317","0.0-2.0","","1180","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","54580","0.0-3.0","","1263","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","190487","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":6006},{""page_index"":1,""viewing_time"":4632},{""page_index"":2,""viewing_time"":26580},{""page_index"":3,""viewing_time"":12554},{""page_index"":4,""viewing_time"":1990},{""page_index"":5,""viewing_time"":73211},{""page_index"":6,""viewing_time"":10933}]","135906","","","","","","","","","","","","",""
"","survey-multi-choice","5","207778","0.0-4.0-1.0","","17289","","{""Q0"":""教游客有关他（她）的蘑菇特征的事实。"",""Q1"":""不可以，撒谎是不被允许的"",""Q2"":""不重要，游客选择什么蘑菇不重要""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","218095","0.0-4.0-2.0","","10315","","{""Q0"":""3"",""Q1"":""-1"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","229015","0.0-4.0-3.0","","10918","","{""Q0"":""1"",""Q1"":""0"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","236564","0.0-4.0-4.0","","7546","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-4"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","240546","0.0-4.0-5.0","","3981","","{""Q0"":""2"",""Q1"":""0"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","350856","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":2087},{""page_index"":1,""viewing_time"":1387},{""page_index"":2,""viewing_time"":19686},{""page_index"":3,""viewing_time"":46057},{""page_index"":4,""viewing_time"":5778},{""page_index"":5,""viewing_time"":31939},{""page_index"":6,""viewing_time"":3372}]","110307","","","","","","","","","","","","",""
"","survey-multi-choice","11","358298","0.0-4.1-1.1","","7441","","{""Q0"":""教游客有关他（她）的蘑菇特征的事实。"",""Q1"":""不可以，撒谎是不被允许的"",""Q2"":""不重要，游客选择什么蘑菇不重要""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","370168","0.0-4.1-2.1","","11868","","{""Q0"":""3"",""Q1"":""-1"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","379732","0.0-4.1-3.1","","9562","","{""Q0"":""1"",""Q1"":""-2"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
