﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","attentionStimuli","attentionChoice","attentionCheck","mushroom1","mushroom2","mushroom3","feature","value"
"true","fullscreen","0","2380","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","29938","0.0-1.0","[{""page_index"":0,""viewing_time"":2252},{""page_index"":1,""viewing_time"":23107},{""page_index"":2,""viewing_time"":2197}]","27557","","","","","","","","","","","","",""
"","html-button-response","2","31939","0.0-2.0","","2000","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","33244","0.0-3.0","","1304","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","289280","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":18516},{""page_index"":1,""viewing_time"":24500},{""page_index"":2,""viewing_time"":25077},{""page_index"":3,""viewing_time"":57689},{""page_index"":4,""viewing_time"":2621},{""page_index"":5,""viewing_time"":110616},{""page_index"":6,""viewing_time"":17016}]","256035","","","","","","","","","","","","",""
"","survey-multi-choice","5","316739","0.0-4.0-1.0","","27457","","{""Q0"":""告诉游客有关蘑菇的事实\n\n无论是你的分数还是游客的分数都可以。"",""Q1"":""不可以，撒谎是不被允许的"",""Q2"":""重要，我们希望游客选到最美味的蘑菇""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","336372","0.0-4.0-2.0","","19617","","{""Q0"":""3"",""Q1"":""-3"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","353525","0.0-4.0-3.0","","17151","","{""Q0"":""1"",""Q1"":""0"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","477423","0.0-4.0-4.0","","123896","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","499186","0.0-4.0-5.0","","21761","","{""Q0"":""3"",""Q1"":""-4"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","563743","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":5429},{""page_index"":1,""viewing_time"":4558},{""page_index"":2,""viewing_time"":17477},{""page_index"":3,""viewing_time"":4242},{""page_index"":4,""viewing_time"":7272},{""page_index"":5,""viewing_time"":18901},{""page_index"":6,""viewing_time"":6660}]","64539","","","","","","","","","","","","",""
"","survey-multi-choice","11","574913","0.0-4.1-1.1","","11169","","{""Q0"":""告诉游客有关蘑菇的事实\n\n无论是你的分数还是游客的分数都可以。"",""Q1"":""不可以，撒谎是不被允许的"",""Q2"":""不重要，游客选择什么蘑菇不重要""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","590940","0.0-4.1-2.1","","16024","","{""Q0"":""3"",""Q1"":""-3"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","605011","0.0-4.1-3.1","","14069","","{""Q0"":""1"",""Q1"":""0"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","14","629168","0.0-4.1-4.1","","24155","","{""Q0"":""3"",""Q1"":""3"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","15","648589","0.0-4.1-5.1","","19419","","{""Q0"":""3"",""Q1"":""-4"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","16","650278","0.0-5.0","","1686","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","truth","[{""绿"":-2},{""红"":2},{""蓝"":0},{""斑点"":0},{""条纹"":1},{""纯色"":-1},{""绿_A1"":-3},{""红_A1"":1},{""蓝_A1"":-1},{""斑点_A1"":-1},{""条纹_A1"":0},{""纯色_A1"":-2},{""绿_A2"":-1},{""红_A2"":3},{""蓝_A2"":1},{""斑点_A2"":1},{""条纹_A2"":2},{""纯色_A2"":0}]","","","","","","","",""
"","survey-multi-choice","17","653984","0.0-6.0","","3705","","{""Q0"":""F""}","[0]","","","F","F","pass","","","","",""
"","survey-html-form","18","706219","0.0-7.0","","52231","","{""feature"":""红色"",""value"":""3""}","","","","","","","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":-2,""value_A2"":2}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":-3,""value_A2"":1}","红色","3"
"","survey-html-form","19","774093","0.0-8.0","","67873","","{""feature"":""条纹"",""value"":""-3""}","","","","","","","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":0,""value_A2"":4}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":-3,""value_A2"":1}","条纹","-3"
"","survey-multi-choice","20","776239","0.0-9.0","","2145","","{""Q0"":""H""}","[0]","","","H","H","pass","","","","",""
"","survey-html-form","21","795128","0.0-10.0","","18887","","{""feature"":""红色"",""value"":""-1""}","","","","","","","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":-3,""value_A2"":1}","红色","-1"
"","survey-multi-choice","22","797116","0.0-11.0","","1988","","{""Q0"":""X""}","[0]","","","X","X","pass","","","","",""
"","survey-html-form","23","807786","0.0-12.0","","10667","","{""feature"":""条纹"",""value"":""3""}","","","","","","","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":0,""value_A2"":4}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","条纹","3"
