﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","mushroom1","mushroom2","mushroom3","feature","value","attentionStimuli","attentionChoice","attentionCheck"
"true","fullscreen","0","3957","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","70219","0.0-1.0","[{""page_index"":0,""viewing_time"":2686},{""page_index"":1,""viewing_time"":43850},{""page_index"":2,""viewing_time"":19724}]","66261","","","","","","","","","","","","",""
"","html-button-response","2","84561","0.0-2.0","","14340","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","86791","0.0-3.0","","2229","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","349575","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":17403},{""page_index"":1,""viewing_time"":10280},{""page_index"":2,""viewing_time"":85337},{""page_index"":3,""viewing_time"":51042},{""page_index"":4,""viewing_time"":6762},{""page_index"":5,""viewing_time"":80459},{""page_index"":6,""viewing_time"":11501}]","262783","","","","","","","","","","","","",""
"","survey-multi-choice","5","384295","0.0-4.0-1.0","","34719","","{""Q0"":""告诉游客有关蘑菇的事实\n\n无论是你的分数还是游客的分数都可以。"",""Q1"":""不可以，撒谎是不被允许的"",""Q2"":""不重要，游客选择什么蘑菇不重要""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","420289","0.0-4.0-2.0","","35992","","{""Q0"":""2"",""Q1"":""-2"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","446116","0.0-4.0-3.0","","25826","","{""Q0"":""3"",""Q1"":""-1"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","480055","0.0-4.0-4.0","","33937","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","528723","0.0-4.0-5.0","","48667","","{""Q0"":""2"",""Q1"":""-1"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","10","530874","0.0-5.0","","2149","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","truth","[{""绿"":-1},{""红"":1},{""蓝"":0},{""斑点"":2},{""条纹"":0},{""纯色"":-2},{""绿_A1"":-2},{""红_A1"":0},{""蓝_A1"":-1},{""斑点_A1"":1},{""条纹_A1"":-1},{""纯色_A1"":-3},{""绿_A2"":0},{""红_A2"":2},{""蓝_A2"":1},{""斑点_A2"":3},{""条纹_A2"":1},{""纯色_A2"":-1}]","","","","","","","",""
"","survey-html-form","11","569762","0.0-6.0","","38885","","{""feature"":""斑点"",""value"":""1""}","","","","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":0,""value_A2"":4}","斑点","1","","",""
"","survey-multi-choice","12","574022","0.0-7.0","","4260","","{""Q0"":""Z""}","[0]","","","","","","","","Z","Z","pass"
"","survey-html-form","13","597957","0.0-8.0","","23930","","{""feature"":""斑点"",""value"":""3""}","","","","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":0,""value_A2"":4}","斑点","3","","",""
"","survey-html-form","14","617557","0.0-9.0","","19599","","{""feature"":""斑点"",""value"":""3""}","","","","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":1,""value_A2"":5}","斑点","3","","",""
"","survey-html-form","15","639817","0.0-10.0","","22258","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-5,""value_A2"":-1}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":1,""value_A2"":5}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-2,""value_A2"":2}","红色","2","","",""
"","survey-html-form","16","657030","0.0-11.0","","17211","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-5,""value_A2"":-1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":1,""value_A2"":5}","红色","2","","",""
"","survey-html-form","17","684420","0.0-12.0","","27387","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":1,""value_A2"":5}","红色","2","","",""
"","survey-html-form","18","696996","0.0-13.0","","12574","","{""feature"":""斑点"",""value"":""3""}","","","","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-5,""value_A2"":-1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":0,""value_A2"":4}","斑点","3","","",""
"","survey-html-form","19","713631","0.0-14.0","","16633","","{""feature"":""斑点"",""value"":""1""}","","","","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-2,""value_A2"":2}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":0,""value_A2"":4}","斑点","1","","",""
"","survey-html-form","20","730430","0.0-15.0","","16797","","{""feature"":""红色"",""value"":""0""}","","","","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-2,""value_A2"":2}","红色","0","","",""
