﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","mushroom1","mushroom2","mushroom3","feature","value","attentionStimuli","attentionChoice","attentionCheck"
"true","fullscreen","0","6902","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","92145","0.0-1.0","[{""page_index"":0,""viewing_time"":66435},{""page_index"":1,""viewing_time"":11643},{""page_index"":2,""viewing_time"":7166}]","85245","","","","","","","","","","","","",""
"","html-button-response","2","94396","0.0-2.0","","2248","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","95776","0.0-3.0","","1378","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","261651","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":3622},{""page_index"":1,""viewing_time"":4860},{""page_index"":2,""viewing_time"":26539},{""page_index"":3,""viewing_time"":23951},{""page_index"":4,""viewing_time"":9045},{""page_index"":5,""viewing_time"":91249},{""page_index"":6,""viewing_time"":6604}]","165870","","","","","","","","","","","","",""
"","survey-multi-choice","5","278170","0.0-4.0-1.0","","16512","","{""Q0"":""告诉游客有关蘑菇的事实\n\n无论是你的分数还是游客的分数都可以。"",""Q1"":""不可以，撒谎是不被允许的"",""Q2"":""不重要，游客选择什么蘑菇不重要""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","295672","0.0-4.0-2.0","","17496","","{""Q0"":""1"",""Q1"":""1"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","311885","0.0-4.0-3.0","","16207","","{""Q0"":""2"",""Q1"":""-1"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","365710","0.0-4.0-4.0","","53823","","{""Q0"":""3"",""Q1"":""3"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","387244","0.0-4.0-5.0","","21531","","{""Q0"":""0"",""Q1"":""1"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","435929","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":9114},{""page_index"":1,""viewing_time"":3420},{""page_index"":2,""viewing_time"":11285},{""page_index"":3,""viewing_time"":4904},{""page_index"":4,""viewing_time"":1226},{""page_index"":5,""viewing_time"":15982},{""page_index"":6,""viewing_time"":2746}]","48678","","","","","","","","","","","","",""
"","survey-multi-choice","11","446216","0.0-4.1-1.1","","10285","","{""Q0"":""告诉游客有关蘑菇的事实\n\n无论是你的分数还是游客的分数都可以。"",""Q1"":""不可以，撒谎是不被允许的"",""Q2"":""不重要，游客选择什么蘑菇不重要""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","463149","0.0-4.1-2.1","","16927","","{""Q0"":""1"",""Q1"":""-2"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","473285","0.0-4.1-3.1","","10130","","{""Q0"":""2"",""Q1"":""-1"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","14","506945","0.0-4.1-4.1","","33654","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","15","524363","0.0-4.1-5.1","","17411","","{""Q0"":""0"",""Q1"":""1"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","16","527385","0.0-5.0","","3011","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","truth","[{""绿"":2},{""红"":0},{""蓝"":-2},{""斑点"":1},{""条纹"":0},{""纯色"":-1},{""绿_A1"":1},{""红_A1"":-1},{""蓝_A1"":-3},{""斑点_A1"":0},{""条纹_A1"":-1},{""纯色_A1"":-2},{""绿_A2"":3},{""红_A2"":1},{""蓝_A2"":-1},{""斑点_A2"":2},{""条纹_A2"":1},{""纯色_A2"":0}]","","","","","","","",""
"","survey-html-form","17","548710","0.0-6.0","","21316","","{""feature"":""红色"",""value"":""1""}","","","","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":-2,""value_A2"":2}","红色","1","","",""
"","survey-html-form","18","561982","0.0-7.0","","13267","","{""feature"":""绿色"",""value"":""3""}","","","","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":1,""value_A2"":5}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-4,""value_A2"":0}","绿色","3","","",""
"","survey-html-form","19","582581","0.0-8.0","","20594","","{""feature"":""条纹"",""value"":""1""}","","","","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":0,""value_A2"":4}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":-2,""value_A2"":2}","条纹","1","","",""
"","survey-html-form","20","594979","0.0-9.0","","12392","","{""feature"":""斑点"",""value"":""2""}","","","","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":-2,""value_A2"":2}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":1,""value_A2"":5}","斑点","2","","",""
"","survey-multi-choice","21","598083","0.0-10.0","","3103","","{""Q0"":""A""}","[0]","","","","","","","","A","A","pass"
"","survey-html-form","22","609548","0.0-11.0","","11456","","{""feature"":""蓝色"",""value"":""-1""}","","","","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value_A1"":-5,""value_A2"":-1}","蓝色","-1","","",""
"","survey-multi-choice","23","611584","0.0-12.0","","2034","","{""Q0"":""A""}","[0]","","","","","","","","A","A","pass"
"","survey-html-form","24","618816","0.0-13.0","","7224","","{""feature"":""绿色"",""value"":""3""}","","","","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":0,""value_A2"":4}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-4,""value_A2"":0}","绿色","3","","",""
"","survey-html-form","25","628695","0.0-14.0","","9876","","{""feature"":""红色"",""value"":""1""}","","","","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":-2,""value_A2"":2}","红色","1","","",""
"","survey-html-form","26","639639","0.0-15.0","","10941","","{""feature"":""斑点"",""value"":""2""}","","","","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":1,""value_A2"":5}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-4,""value_A2"":0}","斑点","2","","",""
"","survey-html-form","27","648615","0.0-16.0","","8972","","{""feature"":""斑点"",""value"":""2""}","","","","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":1,""value_A2"":5}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-4,""value_A2"":0}","斑点","2","","",""
