﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","mushroom1","mushroom2","mushroom3","feature","value","attentionStimuli","attentionChoice","attentionCheck"
"true","fullscreen","0","3158","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","64901","0.0-1.0","[{""page_index"":0,""viewing_time"":3268},{""page_index"":1,""viewing_time"":42602},{""page_index"":2,""viewing_time"":15870}]","61741","","","","","","","","","","","","",""
"","html-button-response","2","69123","0.0-2.0","","4219","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","70472","0.0-3.0","","1348","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","282036","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":17285},{""page_index"":1,""viewing_time"":13371},{""page_index"":2,""viewing_time"":35782},{""page_index"":3,""viewing_time"":34710},{""page_index"":4,""viewing_time"":6352},{""page_index"":5,""viewing_time"":39900},{""page_index"":6,""viewing_time"":9600},{""page_index"":5,""viewing_time"":2180},{""page_index"":4,""viewing_time"":1349},{""page_index"":3,""viewing_time"":29981},{""page_index"":4,""viewing_time"":2471},{""page_index"":3,""viewing_time"":8698},{""page_index"":4,""viewing_time"":1080},{""page_index"":5,""viewing_time"":7672},{""page_index"":6,""viewing_time"":1130}]","211561","","","","","","","","","","","","",""
"","survey-multi-choice","5","293180","0.0-4.0-1.0","","11140","","{""Q0"":""告诉游客有关蘑菇的事实\n\n无论是你的分数还是游客的分数都可以。"",""Q1"":""不可以，撒谎是不被允许的"",""Q2"":""不重要，游客选择什么蘑菇不重要""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","319178","0.0-4.0-2.0","","25994","","{""Q0"":""3"",""Q1"":""-3"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","333010","0.0-4.0-3.0","","13828","","{""Q0"":""2"",""Q1"":""-2"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","355070","0.0-4.0-4.0","","22056","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","393233","0.0-4.0-5.0","","38159","","{""Q0"":""1"",""Q1"":""1"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","475866","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":5548},{""page_index"":1,""viewing_time"":4761},{""page_index"":2,""viewing_time"":6747},{""page_index"":1,""viewing_time"":1852},{""page_index"":2,""viewing_time"":1670},{""page_index"":3,""viewing_time"":30710},{""page_index"":4,""viewing_time"":5209},{""page_index"":5,""viewing_time"":17941},{""page_index"":6,""viewing_time"":8191}]","82630","","","","","","","","","","","","",""
"","survey-multi-choice","11","487415","0.0-4.1-1.1","","11546","","{""Q0"":""告诉游客有关蘑菇的事实\n\n无论是你的分数还是游客的分数都可以。"",""Q1"":""不可以，撒谎是不被允许的"",""Q2"":""不重要，游客选择什么蘑菇不重要""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","505130","0.0-4.1-2.1","","17711","","{""Q0"":""3"",""Q1"":""-3"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","524659","0.0-4.1-3.1","","19525","","{""Q0"":""2"",""Q1"":""-2"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","14","546650","0.0-4.1-4.1","","21987","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","15","596121","0.0-4.1-5.1","","49465","","{""Q0"":""1"",""Q1"":""-3"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","16","598597","0.0-5.0","","2466","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","truth","[{""绿"":-2},{""红"":2},{""蓝"":0},{""斑点"":1},{""条纹"":-1},{""纯色"":0},{""绿_A1"":-3},{""红_A1"":1},{""蓝_A1"":-1},{""斑点_A1"":0},{""条纹_A1"":-2},{""纯色_A1"":-1},{""绿_A2"":-1},{""红_A2"":3},{""蓝_A2"":1},{""斑点_A2"":2},{""条纹_A2"":0},{""纯色_A2"":1}]","","","","","","","",""
"","survey-html-form","17","636250","0.0-6.0","","37642","","{""feature"":""绿色"",""value"":""0""}","","","","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value_A1"":-2,""value_A2"":2}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-4,""value_A2"":0}","绿色","0","","",""
"","survey-html-form","18","655187","0.0-7.0","","18928","","{""feature"":""斑点"",""value"":""1""}","","","","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":0,""value_A2"":4}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":1,""value_A2"":5}","斑点","1","","",""
"","survey-html-form","19","666776","0.0-8.0","","11583","","{""feature"":""条纹"",""value"":""-3""}","","","","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value_A1"":-2,""value_A2"":2}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":1,""value_A2"":5}","条纹","-3","","",""
"","survey-html-form","20","676809","0.0-9.0","","10027","","{""feature"":""红色"",""value"":""1""}","","","","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value_A1"":-2,""value_A2"":2}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":1,""value_A2"":5}","红色","1","","",""
"","survey-html-form","21","688208","0.0-10.0","","11390","","{""feature"":""纯色"",""value"":""0""}","","","","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","纯色","0","","",""
