﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","mushroom1","mushroom2","mushroom3","feature","value","attentionStimuli","attentionChoice","attentionCheck"
"true","fullscreen","0","2372","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","51162","0.0-1.0","[{""page_index"":0,""viewing_time"":2181},{""page_index"":1,""viewing_time"":40978},{""page_index"":2,""viewing_time"":5630}]","48789","","","","","","","","","","","","",""
"","html-button-response","2","57142","0.0-2.0","","5979","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","58859","0.0-3.0","","1716","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","344922","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":16835},{""page_index"":1,""viewing_time"":5410},{""page_index"":2,""viewing_time"":48164},{""page_index"":3,""viewing_time"":111312},{""page_index"":4,""viewing_time"":4446},{""page_index"":5,""viewing_time"":63028},{""page_index"":6,""viewing_time"":11528},{""page_index"":5,""viewing_time"":2284},{""page_index"":4,""viewing_time"":1316},{""page_index"":3,""viewing_time"":13224},{""page_index"":4,""viewing_time"":1240},{""page_index"":5,""viewing_time"":2352},{""page_index"":6,""viewing_time"":4922}]","286061","","","","","","","","","","","","",""
"","survey-multi-choice","5","358769","0.0-4.0-1.0","","13745","","{""Q0"":""告诉游客有关你的蘑菇特征的事实。"",""Q1"":""不可以，撒谎是不被允许的"",""Q2"":""不重要，游客选择什么蘑菇不重要""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","373339","0.0-4.0-2.0","","14566","","{""Q0"":""2"",""Q1"":""-1"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","393903","0.0-4.0-3.0","","20562","","{""Q0"":""1"",""Q1"":""1"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","418669","0.0-4.0-4.0","","24763","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","474578","0.0-4.0-5.0","","55907","","{""Q0"":""3"",""Q1"":""-2"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","10","476636","0.0-5.0","","1945","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","truth","[{""绿"":0},{""红"":1},{""蓝"":-1},{""斑点"":0},{""条纹"":2},{""纯色"":-2},{""绿_A1"":-1},{""红_A1"":0},{""蓝_A1"":-2},{""斑点_A1"":-1},{""条纹_A1"":1},{""纯色_A1"":-3},{""绿_A2"":1},{""红_A2"":2},{""蓝_A2"":0},{""斑点_A2"":1},{""条纹_A2"":3},{""纯色_A2"":-1}]","","","","","","","",""
"","survey-html-form","11","509849","0.0-6.0","","33105","","{""feature"":""绿色"",""value"":""1""}","","","","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":0,""value_A2"":4}","绿色","1","","",""
"","survey-html-form","12","523024","0.0-7.0","","13171","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":1,""value_A2"":5}","红色","2","","",""
"","survey-multi-choice","13","527118","0.0-8.0","","4093","","{""Q0"":""R""}","[0]","","","","","","","","R","R","pass"
"","survey-html-form","14","544942","0.0-9.0","","17821","","{""feature"":""斑点"",""value"":""1""}","","","","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value_A1"":-5,""value_A2"":-1}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":0,""value_A2"":4}","斑点","1","","",""
"","survey-html-form","15","560910","0.0-10.0","","15965","","{""feature"":""条纹"",""value"":""3""}","","","","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":-2,""value_A2"":2}","条纹","3","","",""
"","survey-html-form","16","569772","0.0-11.0","","8859","","{""feature"":""绿色"",""value"":""1""}","","","","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":-2,""value_A2"":2}","绿色","1","","",""
"","survey-multi-choice","17","571857","0.0-12.0","","2083","","{""Q0"":""O""}","[0]","","","","","","","","O","O","pass"
"","survey-html-form","18","582052","0.0-13.0","","10192","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value_A1"":-5,""value_A2"":-1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":1,""value_A2"":5}","红色","2","","",""
"","survey-html-form","19","600968","0.0-14.0","","18913","","{""feature"":""蓝色"",""value"":""0""}","","","","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value_A1"":-5,""value_A2"":-1}","蓝色","0","","",""
"","survey-html-form","20","610326","0.0-15.0","","9355","","{""feature"":""条纹"",""value"":""3""}","","","","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value_A1"":-5,""value_A2"":-1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":1,""value_A2"":5}","条纹","3","","",""
"","survey-html-form","21","616724","0.0-16.0","","6395","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":1,""value_A2"":5}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":-3,""value_A2"":1}","红色","2","","",""
"","survey-multi-choice","22","618498","0.0-17.0","","1773","","{""Q0"":""J""}","[0]","","","","","","","","J","J","pass"
"","survey-html-form","23","624258","0.0-18.0","","5755","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":1,""value_A2"":5}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":-3,""value_A2"":1}","红色","2","","",""
