﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","attentionStimuli","attentionChoice","attentionCheck","mushroom1","mushroom2","mushroom3","feature","value"
"true","fullscreen","0","2131","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","26838","0.0-1.0","[{""page_index"":0,""viewing_time"":1474},{""page_index"":1,""viewing_time"":12335},{""page_index"":2,""viewing_time"":10896}]","24706","","","","","","","","","","","","",""
"","html-button-response","2","29254","0.0-2.0","","2415","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","30670","0.0-3.0","","1415","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","215157","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":30984},{""page_index"":1,""viewing_time"":6039},{""page_index"":2,""viewing_time"":25416},{""page_index"":3,""viewing_time"":30288},{""page_index"":4,""viewing_time"":3304},{""page_index"":5,""viewing_time"":80432},{""page_index"":6,""viewing_time"":8024}]","184486","","","","","","","","","","","","",""
"","survey-multi-choice","5","236958","0.0-4.0-1.0","","21799","","{""Q0"":""教游客有关他（她）的蘑菇特征的事实。"",""Q1"":""不可以，撒谎是不被允许的"",""Q2"":""不重要，游客选择什么蘑菇不重要""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","260294","0.0-4.0-2.0","","23335","","{""Q0"":""1"",""Q1"":""0"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","272446","0.0-4.0-3.0","","12151","","{""Q0"":""-1"",""Q1"":""-1"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","310017","0.0-4.0-4.0","","37570","","{""Q0"":""3"",""Q1"":""3"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","329150","0.0-4.0-5.0","","19132","","{""Q0"":""1"",""Q1"":""-3"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","438028","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":18974},{""page_index"":1,""viewing_time"":4168},{""page_index"":2,""viewing_time"":7080},{""page_index"":3,""viewing_time"":6264},{""page_index"":4,""viewing_time"":5393},{""page_index"":5,""viewing_time"":51542},{""page_index"":6,""viewing_time"":15456}]","108878","","","","","","","","","","","","",""
"","survey-multi-choice","11","455117","0.0-4.1-1.1","","17088","","{""Q0"":""教游客有关他（她）的蘑菇特征的事实。"",""Q1"":""不可以，撒谎是不被允许的"",""Q2"":""不重要，游客选择什么蘑菇不重要""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","498373","0.0-4.1-2.1","","43255","","{""Q0"":""1"",""Q1"":""0"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","525045","0.0-4.1-3.1","","26671","","{""Q0"":""-1"",""Q1"":""-1"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","14","615285","0.0-4.1-4.1","","90239","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","15","637814","0.0-4.1-5.1","","22528","","{""Q0"":""1"",""Q1"":""-3"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","16","640260","0.0-5.0","","2443","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","truth","[{""绿"":1},{""红"":0},{""蓝"":-1},{""斑点"":-2},{""条纹"":0},{""纯色"":2},{""绿_A1"":0},{""红_A1"":-1},{""蓝_A1"":-2},{""斑点_A1"":-3},{""条纹_A1"":-1},{""纯色_A1"":1},{""绿_A2"":2},{""红_A2"":1},{""蓝_A2"":0},{""斑点_A2"":-1},{""条纹_A2"":1},{""纯色_A2"":3}]","","","","","","","",""
"","survey-multi-choice","17","643796","0.0-6.0","","3536","","{""Q0"":""S""}","[0]","","","S","S","pass","","","","",""
"","survey-html-form","18","694404","0.0-7.0","","50605","","{""feature"":""红色"",""value"":""-1""}","","","","","","","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":1,""value_A2"":5}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value_A1"":-1,""value_A2"":3}","红色","-1"
"","survey-multi-choice","19","696580","0.0-8.0","","2175","","{""Q0"":""E""}","[0]","","","E","E","pass","","","","",""
"","survey-html-form","20","712876","0.0-9.0","","16294","","{""feature"":""蓝色"",""value"":""-2""}","","","","","","","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":-5,""value_A2"":-1}","蓝色","-2"
