﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","attentionStimuli","attentionChoice","attentionCheck","mushroom1","mushroom2","mushroom3","feature","value"
"true","fullscreen","0","3180","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","70714","0.0-1.0","[{""page_index"":0,""viewing_time"":17474},{""page_index"":1,""viewing_time"":21078},{""page_index"":2,""viewing_time"":28978}]","67531","","","","","","","","","","","","",""
"","html-button-response","2","99665","0.0-2.0","","28949","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","101679","0.0-3.0","","2013","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","409640","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":14751},{""page_index"":1,""viewing_time"":19918},{""page_index"":2,""viewing_time"":112024},{""page_index"":3,""viewing_time"":47561},{""page_index"":4,""viewing_time"":10168},{""page_index"":5,""viewing_time"":88729},{""page_index"":6,""viewing_time"":14807}]","307958","","","","","","","","","","","","",""
"","survey-multi-choice","5","427815","0.0-4.0-1.0","","18170","","{""Q0"":""给游客讲讲蘑菇的特征"",""Q1"":""它们可以吃"",""Q2"":""斑点价值0分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","436551","0.0-4.0-2.0","","8731","","{""Q0"":""1"",""Q1"":""-1"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","445094","0.0-4.0-3.0","","8537","","{""Q0"":""0"",""Q1"":""2"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","489320","0.0-4.0-4.0","","44220","","{""Q0"":""3"",""Q1"":""3"",""Q2"":""-3"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","516015","0.0-4.0-5.0","","26688","","{""Q0"":""2"",""Q1"":""-1"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","569863","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":11056},{""page_index"":1,""viewing_time"":3354},{""page_index"":2,""viewing_time"":5367},{""page_index"":3,""viewing_time"":3337},{""page_index"":4,""viewing_time"":3735},{""page_index"":5,""viewing_time"":20312},{""page_index"":6,""viewing_time"":6681}]","53842","","","","","","","","","","","","",""
"","survey-multi-choice","11","598064","0.0-4.1-1.1","","28198","","{""Q0"":""给游客讲讲蘑菇的特征"",""Q1"":""它们可以吃"",""Q2"":""斑点价值0分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","604625","0.0-4.1-2.1","","6556","","{""Q0"":""1"",""Q1"":""-1"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","610545","0.0-4.1-3.1","","5914","","{""Q0"":""0"",""Q1"":""2"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","14","625071","0.0-4.1-4.1","","14521","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-3"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","15","645905","0.0-4.1-5.1","","20828","","{""Q0"":""2"",""Q1"":""-1"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","16","647766","0.0-5.0","","1852","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","unbias","[{""绿"":-1},{""红"":1},{""蓝"":0},{""斑点"":0},{""条纹"":2},{""纯色"":-2}]","","","","","","","",""
"","survey-multi-choice","17","652318","0.0-6.0","","4551","","{""Q0"":""B""}","[0]","","","B","B","pass","","","","",""
"","survey-html-form","18","669326","0.0-7.0","","17001","","{""feature"":""红色"",""value"":""1""}","","","","","","","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value"":1}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value"":0}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value"":1}","红色","1"
"","survey-html-form","19","734247","0.0-8.0","","64917","","{""feature"":""纯色"",""value"":""-2""}","","","","","","","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value"":-2}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value"":1}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value"":2}","纯色","-2"
"","survey-multi-choice","20","737023","0.0-9.0","","2774","","{""Q0"":""L""}","[0]","","","L","L","pass","","","","",""
"","survey-html-form","21","770023","0.0-10.0","","32992","","{""feature"":""纯色"",""value"":""-2""}","","","","","","","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value"":-1}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value"":-3}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value"":0}","纯色","-2"
"","survey-multi-choice","22","774430","0.0-11.0","","4406","","{""Q0"":""M""}","[0]","","","M","M","pass","","","","",""
"","survey-html-form","23","815838","0.0-12.0","","41400","","{""feature"":""斑点"",""value"":""0""}","","","","","","","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":3}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value"":0}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value"":1}","斑点","0"
"","survey-html-form","24","833111","0.0-13.0","","17269","","{""feature"":""红色"",""value"":""1""}","","","","","","","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":3}","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value"":-2}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value"":2}","红色","1"
"","survey-html-form","25","846423","0.0-14.0","","13308","","{""feature"":""条纹"",""value"":""2""}","","","","","","","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value"":-1}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value"":1}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value"":2}","条纹","2"
"","survey-html-form","26","866862","0.0-15.0","","20435","","{""feature"":""条纹"",""value"":""2""}","","","","","","","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value"":-2}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value"":-3}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value"":2}","条纹","2"
