﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","attentionStimuli","attentionChoice","attentionCheck","mushroom1","mushroom2","mushroom3","feature","value"
"true","fullscreen","0","2214","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","51661","0.0-1.0","[{""page_index"":0,""viewing_time"":1212},{""page_index"":1,""viewing_time"":31403},{""page_index"":2,""viewing_time"":16831}]","49446","","","","","","","","","","","","",""
"","html-button-response","2","71251","0.0-2.0","","19589","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","74221","0.0-3.0","","2969","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","194332","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":20197},{""page_index"":1,""viewing_time"":6531},{""page_index"":2,""viewing_time"":13530},{""page_index"":3,""viewing_time"":38054},{""page_index"":4,""viewing_time"":8730},{""page_index"":5,""viewing_time"":22845},{""page_index"":6,""viewing_time"":10222}]","120111","","","","","","","","","","","","",""
"","survey-multi-choice","5","273592","0.0-4.0-1.0","","79259","","{""Q0"":""给游客讲讲蘑菇的特征"",""Q1"":""它们可以吃"",""Q2"":""斑点价值-1分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","286298","0.0-4.0-2.0","","12704","","{""Q0"":""0"",""Q1"":""2"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","292411","0.0-4.0-3.0","","6111","","{""Q0"":""-1"",""Q1"":""0"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","419957","0.0-4.0-4.0","","127544","","{""Q0"":""3"",""Q1"":""3"",""Q2"":""-3"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","447775","0.0-4.0-5.0","","27817","","{""Q0"":""-2"",""Q1"":""1"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","713622","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":86662},{""page_index"":1,""viewing_time"":13231},{""page_index"":2,""viewing_time"":3031},{""page_index"":3,""viewing_time"":13445},{""page_index"":4,""viewing_time"":5733},{""page_index"":5,""viewing_time"":134219},{""page_index"":6,""viewing_time"":9525}]","265846","","","","","","","","","","","","",""
"","survey-multi-choice","11","1037627","0.0-4.1-1.1","","324004","","{""Q0"":""给游客讲讲蘑菇的特征"",""Q1"":""它们可以吃"",""Q2"":""斑点价值-1分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","1087316","0.0-4.1-2.1","","49687","","{""Q0"":""0"",""Q1"":""2"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","1093969","0.0-4.1-3.1","","6651","","{""Q0"":""-1"",""Q1"":""0"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","14","1110693","0.0-4.1-4.1","","16723","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-3"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","15","1123056","0.0-4.1-5.1","","12362","","{""Q0"":""-2"",""Q1"":""1"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
