﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","attentionStimuli","attentionChoice","attentionCheck","mushroom1","mushroom2","mushroom3","feature","value"
"true","fullscreen","0","20713","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","27180","0.0-1.0","[{""page_index"":0,""viewing_time"":1111},{""page_index"":1,""viewing_time"":3794},{""page_index"":2,""viewing_time"":1560}]","6465","","","","","","","","","","","","",""
"","html-button-response","2","28774","0.0-2.0","","1593","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","29804","0.0-3.0","","1029","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","106446","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":4891},{""page_index"":1,""viewing_time"":4246},{""page_index"":2,""viewing_time"":6111},{""page_index"":3,""viewing_time"":8181},{""page_index"":4,""viewing_time"":3072},{""page_index"":5,""viewing_time"":47795},{""page_index"":6,""viewing_time"":2345}]","76642","","","","","","","","","","","","",""
"","survey-multi-choice","5","113347","0.0-4.0-1.0","","6900","","{""Q0"":""教会游客关于蘑菇特征的事实"",""Q1"":""不可以，撒谎是不被允许的"",""Q2"":""不重要，游客选择什么蘑菇不重要""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","122319","0.0-4.0-2.0","","8971","","{""Q0"":""-1"",""Q1"":""0"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","150613","0.0-4.0-3.0","","28293","","{""Q0"":""2"",""Q1"":""0"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","156812","0.0-4.0-4.0","","6198","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-3"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","174990","0.0-4.0-5.0","","18177","","{""Q0"":""1"",""Q1"":""2"",""Q2"":""-3""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","10","176196","0.0-5.0","","1203","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","truth","[{""绿"":0},{""红"":-1},{""蓝"":1},{""斑点"":2},{""条纹"":0},{""纯色"":-2}]","","","","","","","",""
"","survey-multi-choice","11","178014","0.0-6.0","","1817","","{""Q0"":""X""}","[0]","","","X","X","pass","","","","",""
"","survey-html-form","12","197513","0.0-7.0","","19496","","{""feature"":""红色"",""value"":""-1""}","","","","","","","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value"":1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":-1}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value"":0}","红色","-1"
"","survey-html-form","13","203022","0.0-8.0","","5508","","{""feature"":""红色"",""value"":""-1""}","","","","","","","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value"":-1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":-1}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value"":-3}","红色","-1"
"","survey-multi-choice","14","205190","0.0-9.0","","2168","","{""Q0"":""I""}","[0]","","","I","I","pass","","","","",""
"","survey-html-form","15","214564","0.0-10.0","","9372","","{""feature"":""纯色"",""value"":""-1""}","","","","","","","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value"":-1}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value"":3}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value"":1}","纯色","-1"
"","survey-html-form","16","388666","0.0-11.0","","174101","","{""feature"":""绿色"",""value"":""0""}","","","","","","","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":-1}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value"":2}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value"":-3}","绿色","0"
"","survey-multi-choice","17","391342","0.0-12.0","","2675","","{""Q0"":""L""}","[0]","","","L","L","pass","","","","",""
"","survey-html-form","18","399144","0.0-13.0","","7800","","{""feature"":""条纹"",""value"":""0""}","","","","","","","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value"":3}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value"":1}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value"":0}","条纹","0"
"","survey-html-form","19","413878","0.0-14.0","","14732","","{""feature"":""斑点"",""value"":""2""}","","","","","","","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value"":-1}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value"":3}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value"":-3}","斑点","2"
