﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","mushroom1","mushroom2","mushroom3","feature","value","attentionStimuli","attentionChoice","attentionCheck"
"true","fullscreen","0","1769","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","20353","0.0-1.0","[{""page_index"":0,""viewing_time"":1396},{""page_index"":1,""viewing_time"":11201},{""page_index"":2,""viewing_time"":5985}]","18583","","","","","","","","","","","","",""
"","html-button-response","2","21841","0.0-2.0","","1487","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","23301","0.0-3.0","","1459","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","279290","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":10194},{""page_index"":1,""viewing_time"":22619},{""page_index"":2,""viewing_time"":62781},{""page_index"":3,""viewing_time"":86755},{""page_index"":4,""viewing_time"":7455},{""page_index"":5,""viewing_time"":59056},{""page_index"":6,""viewing_time"":7129}]","255989","","","","","","","","","","","","",""
"","survey-multi-choice","5","289449","0.0-4.0-1.0","","10158","","{""Q0"":""教会游客关于蘑菇特征的事实"",""Q1"":""不可以，撒谎是不被允许的"",""Q2"":""不重要，游客选择什么蘑菇不重要""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","296527","0.0-4.0-2.0","","7077","","{""Q0"":""-1"",""Q1"":""1"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","301893","0.0-4.0-3.0","","5366","","{""Q0"":""0"",""Q1"":""-2"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","316030","0.0-4.0-4.0","","14135","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-3"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","342585","0.0-4.0-5.0","","26555","","{""Q0"":""-2"",""Q1"":""1"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","10","344606","0.0-5.0","","2019","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","truth","[{""绿"":1},{""红"":-1},{""蓝"":0},{""斑点"":0},{""条纹"":-2},{""纯色"":2}]","","","","","","","",""
"","survey-html-form","11","366724","0.0-6.0","","22117","","{""feature"":""纯色"",""value"":""2""}","","","","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":-3}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value"":3}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value"":-2}","纯色","2","","",""
