﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","attentionStimuli","attentionChoice","attentionCheck","mushroom1","mushroom2","mushroom3","feature","value"
"true","fullscreen","0","2405","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","26979","0.0-1.0","[{""page_index"":0,""viewing_time"":2559},{""page_index"":1,""viewing_time"":17169},{""page_index"":2,""viewing_time"":4846}]","24574","","","","","","","","","","","","",""
"","html-button-response","2","31053","0.0-2.0","","4070","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","34104","0.0-3.0","","3050","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","221605","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":13626},{""page_index"":1,""viewing_time"":14518},{""page_index"":2,""viewing_time"":41188},{""page_index"":3,""viewing_time"":63409},{""page_index"":4,""viewing_time"":4486},{""page_index"":5,""viewing_time"":38275},{""page_index"":6,""viewing_time"":12008}]","187511","","","","","","","","","","","","",""
"","survey-multi-choice","5","239523","0.0-4.0-1.0","","17915","","{""Q0"":""确保游客选到最美味的蘑菇"",""Q1"":""不可以，撒谎是不被允许的"",""Q2"":""重要，我们希望游客选到最美味的蘑菇""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","261184","0.0-4.0-2.0","","21656","","{""Q0"":""-1"",""Q1"":""1"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","268271","0.0-4.0-3.0","","7082","","{""Q0"":""2"",""Q1"":""-2"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","283593","0.0-4.0-4.0","","15318","","{""Q0"":""3"",""Q1"":""3"",""Q2"":""-3"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","303716","0.0-4.0-5.0","","20118","","{""Q0"":""-1"",""Q1"":""3"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","411536","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":9879},{""page_index"":1,""viewing_time"":6271},{""page_index"":2,""viewing_time"":9772},{""page_index"":3,""viewing_time"":26935},{""page_index"":4,""viewing_time"":5093},{""page_index"":5,""viewing_time"":43090},{""page_index"":6,""viewing_time"":6781}]","107821","","","","","","","","","","","","",""
"","survey-multi-choice","11","421330","0.0-4.1-1.1","","9793","","{""Q0"":""确保游客选到最美味的蘑菇"",""Q1"":""可以，撒谎是允许的"",""Q2"":""重要，我们希望游客选到最美味的蘑菇""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","430084","0.0-4.1-2.1","","8749","","{""Q0"":""-1"",""Q1"":""1"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","436743","0.0-4.1-3.1","","6654","","{""Q0"":""2"",""Q1"":""-2"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","14","455600","0.0-4.1-4.1","","18852","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-3"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","15","473238","0.0-4.1-5.1","","17635","","{""Q0"":""-2"",""Q1"":""3"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","16","476546","0.0-5.0","","3298","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","relevance","[{""绿"":1},{""红"":-1},{""蓝"":0},{""斑点"":2},{""条纹"":-2},{""纯色"":0}]","","","","","","","",""
"","survey-multi-choice","17","484661","0.0-6.0","","8113","","{""Q0"":""X""}","[0]","","","X","X","pass","","","","",""
"","survey-html-form","18","512419","0.0-7.0","","27752","","{""feature"":""红色"",""value"":""1""}","","","","","","","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value"":0}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value"":1}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value"":-1}","红色","1"
"","survey-html-form","19","552236","0.0-8.0","","39815","","{""feature"":""斑点"",""value"":""1""}","","","","","","","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value"":0}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value"":1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":-3}","斑点","1"
"","survey-multi-choice","20","554508","0.0-9.0","","2270","","{""Q0"":""F""}","[0]","","","F","F","pass","","","","",""
"","survey-html-form","21","569140","0.0-10.0","","14627","","{""feature"":""红色"",""value"":""1""}","","","","","","","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value"":1}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value"":-1}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value"":1}","红色","1"
"","survey-html-form","22","577511","0.0-11.0","","8368","","{""feature"":""蓝色"",""value"":""2""}","","","","","","","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value"":2}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":-3}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value"":1}","蓝色","2"
"","survey-multi-choice","23","579986","0.0-12.0","","2473","","{""Q0"":""B""}","[0]","","","B","B","pass","","","","",""
"","survey-html-form","24","589692","0.0-13.0","","9700","","{""feature"":""斑点"",""value"":""1""}","","","","","","","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value"":1}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value"":-1}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value"":-1}","斑点","1"
"","survey-html-form","25","599425","0.0-14.0","","9730","","{""feature"":""蓝色"",""value"":""2""}","","","","","","","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value"":2}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value"":1}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value"":-1}","蓝色","2"
"","survey-html-form","26","615738","0.0-15.0","","16310","","{""feature"":""斑点"",""value"":""2""}","","","","","","","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value"":-2}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value"":-1}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value"":3}","斑点","2"
"","survey-html-form","27","624581","0.0-16.0","","8839","","{""feature"":""红色"",""value"":""1""}","","","","","","","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value"":0}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value"":1}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value"":-2}","红色","1"
"","survey-html-form","28","632298","0.0-17.0","","7714","","{""feature"":""蓝色"",""value"":""2""}","","","","","","","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value"":2}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value"":1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":-3}","蓝色","2"
"","survey-html-form","29","688378","0.0-18.0","","56080","","{""feature"":""绿色"",""value"":""1""}","","","","","","","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value"":-1}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value"":-1}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value"":1}","绿色","1"
"","survey-html-form","30","705357","0.0-19.0","","16977","","{""feature"":""条纹"",""value"":""-2""}","","","","","","","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value"":0}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value"":-2}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":-3}","条纹","-2"
