﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","attentionStimuli","attentionChoice","attentionCheck","mushroom1","mushroom2","mushroom3","feature","value"
"true","fullscreen","0","1786","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","90693","0.0-1.0","[{""page_index"":0,""viewing_time"":1343},{""page_index"":1,""viewing_time"":72068},{""page_index"":2,""viewing_time"":15495}]","88906","","","","","","","","","","","","",""
"","html-button-response","2","94484","0.0-2.0","","3790","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","95846","0.0-3.0","","1362","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","200980","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":9993},{""page_index"":1,""viewing_time"":9619},{""page_index"":2,""viewing_time"":13281},{""page_index"":3,""viewing_time"":15864},{""page_index"":4,""viewing_time"":5363},{""page_index"":5,""viewing_time"":45195},{""page_index"":6,""viewing_time"":5818}]","105133","","","","","","","","","","","","",""
"","survey-multi-choice","5","225533","0.0-4.0-1.0","","24552","","{""Q0"":""教会游客关于蘑菇特征的事实"",""Q1"":""不可以，撒谎是不被允许的"",""Q2"":""不重要，游客选择什么蘑菇不重要""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","236217","0.0-4.0-2.0","","10683","","{""Q0"":""-1"",""Q1"":""1"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","243847","0.0-4.0-3.0","","7628","","{""Q0"":""2"",""Q1"":""0"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","307199","0.0-4.0-4.0","","63351","","{""Q0"":""3"",""Q1"":""3"",""Q2"":""-3"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","325338","0.0-4.0-5.0","","18137","","{""Q0"":""0"",""Q1"":""3"",""Q2"":""-3""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","352718","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":7349},{""page_index"":1,""viewing_time"":3114},{""page_index"":2,""viewing_time"":2075},{""page_index"":3,""viewing_time"":2642},{""page_index"":4,""viewing_time"":4419},{""page_index"":5,""viewing_time"":3709},{""page_index"":6,""viewing_time"":4070}]","27378","","","","","","","","","","","","",""
"","survey-multi-choice","11","359612","0.0-4.1-1.1","","6893","","{""Q0"":""教会游客关于蘑菇特征的事实"",""Q1"":""不可以，撒谎是不被允许的"",""Q2"":""不重要，游客选择什么蘑菇不重要""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","365713","0.0-4.1-2.1","","6099","","{""Q0"":""-1"",""Q1"":""1"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","372966","0.0-4.1-3.1","","7252","","{""Q0"":""2"",""Q1"":""0"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","14","425151","0.0-4.1-4.1","","52185","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-3"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","15","445346","0.0-4.1-5.1","","20194","","{""Q0"":""0"",""Q1"":""3"",""Q2"":""-3""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","16","446930","0.0-5.0","","1581","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","truth","[{""绿"":1},{""红"":-1},{""蓝"":0},{""斑点"":2},{""条纹"":0},{""纯色"":-2}]","","","","","","","",""
"","survey-multi-choice","17","452068","0.0-6.0","","5137","","{""Q0"":""I""}","[0]","","","I","I","pass","","","","",""
"","survey-html-form","18","467286","0.0-7.0","","15216","","{""feature"":""斑点"",""value"":""2""}","","","","","","","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value"":-2}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value"":1}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value"":-1}","斑点","2"
