﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","mushroom1","mushroom2","mushroom3","feature","value","attentionStimuli","attentionChoice","attentionCheck"
"true","fullscreen","0","2257","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","16201","0.0-1.0","[{""page_index"":0,""viewing_time"":1551},{""page_index"":1,""viewing_time"":4912},{""page_index"":2,""viewing_time"":7479}]","13943","","","","","","","","","","","","",""
"","html-button-response","2","18571","0.0-2.0","","2369","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","20050","0.0-3.0","","1478","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","270394","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":11070},{""page_index"":1,""viewing_time"":18608},{""page_index"":2,""viewing_time"":19297},{""page_index"":3,""viewing_time"":148472},{""page_index"":4,""viewing_time"":4464},{""page_index"":5,""viewing_time"":40552},{""page_index"":6,""viewing_time"":7880}]","250343","","","","","","","","","","","","",""
"","survey-multi-choice","5","284258","0.0-4.0-1.0","","13863","","{""Q0"":""给游客展示哪里可以找到蘑菇"",""Q1"":""可以，撒谎是允许的"",""Q2"":""重要，我们希望游客选到最美味的蘑菇""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","303067","0.0-4.0-2.0","","18807","","{""Q0"":""-1"",""Q1"":""0"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","314834","0.0-4.0-3.0","","11766","","{""Q0"":""-2"",""Q1"":""0"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","325123","0.0-4.0-4.0","","10288","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-3"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","343907","0.0-4.0-5.0","","18783","","{""Q0"":""1"",""Q1"":""-2"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","382098","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":4101},{""page_index"":1,""viewing_time"":3513},{""page_index"":0,""viewing_time"":8831},{""page_index"":1,""viewing_time"":2353},{""page_index"":2,""viewing_time"":2727},{""page_index"":3,""viewing_time"":2544},{""page_index"":4,""viewing_time"":3073},{""page_index"":5,""viewing_time"":10048},{""page_index"":6,""viewing_time"":1000}]","38190","","","","","","","","","","","","",""
"","survey-multi-choice","11","387514","0.0-4.1-1.1","","5415","","{""Q0"":""确保游客选到最美味的蘑菇"",""Q1"":""可以，撒谎是允许的"",""Q2"":""重要，我们希望游客选到最美味的蘑菇""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","402555","0.0-4.1-2.1","","15040","","{""Q0"":""-1"",""Q1"":""0"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","414587","0.0-4.1-3.1","","12031","","{""Q0"":""-2"",""Q1"":""0"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","14","422635","0.0-4.1-4.1","","8047","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-3"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","15","435419","0.0-4.1-5.1","","12784","","{""Q0"":""1"",""Q1"":""-2"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
