﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","mushroom1","mushroom2","mushroom3","feature","value","attentionStimuli","attentionChoice","attentionCheck"
"true","fullscreen","0","2034","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","44994","0.0-1.0","[{""page_index"":0,""viewing_time"":1133},{""page_index"":1,""viewing_time"":27363},{""page_index"":2,""viewing_time"":14464}]","42960","","","","","","","","","","","","",""
"","html-button-response","2","51827","0.0-2.0","","6831","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","55031","0.0-3.0","","3204","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","665847","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":13694},{""page_index"":1,""viewing_time"":9840},{""page_index"":2,""viewing_time"":27561},{""page_index"":3,""viewing_time"":23548},{""page_index"":4,""viewing_time"":11518},{""page_index"":5,""viewing_time"":517920},{""page_index"":6,""viewing_time"":6733}]","610814","","","","","","","","","","","","",""
"","survey-multi-choice","5","687734","0.0-4.0-1.0","","21886","","{""Q0"":""给游客讲讲蘑菇的特征"",""Q1"":""它们可以吃"",""Q2"":""斑点价值1分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","702586","0.0-4.0-2.0","","14850","","{""Q0"":""2"",""Q1"":""0"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","707114","0.0-4.0-3.0","","4527","","{""Q0"":""1"",""Q1"":""0"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","729456","0.0-4.0-4.0","","22341","","{""Q0"":""5"",""Q1"":""4"",""Q2"":""-3"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","756732","0.0-4.0-5.0","","27275","","{""Q0"":""0"",""Q1"":""1"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","812636","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":3662},{""page_index"":1,""viewing_time"":3611},{""page_index"":2,""viewing_time"":10914},{""page_index"":3,""viewing_time"":1414},{""page_index"":4,""viewing_time"":4218},{""page_index"":3,""viewing_time"":8037},{""page_index"":2,""viewing_time"":1644},{""page_index"":3,""viewing_time"":1054},{""page_index"":4,""viewing_time"":7506},{""page_index"":5,""viewing_time"":10597},{""page_index"":6,""viewing_time"":3246}]","55903","","","","","","","","","","","","",""
"","survey-multi-choice","11","834356","0.0-4.1-1.1","","21720","","{""Q0"":""给游客讲讲蘑菇的特征"",""Q1"":""它们可以吃"",""Q2"":""斑点价值1分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","840951","0.0-4.1-2.1","","6593","","{""Q0"":""2"",""Q1"":""0"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","843638","0.0-4.1-3.1","","2686","","{""Q0"":""1"",""Q1"":""0"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","14","854816","0.0-4.1-4.1","","11177","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-3"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","15","888027","0.0-4.1-5.1","","33210","","{""Q0"":""-2"",""Q1"":""1"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","16","889469","0.0-5.0","","1440","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","unbias","[{""绿"":0},{""红"":2},{""蓝"":-2},{""斑点"":1},{""条纹"":0},{""纯色"":-1}]","","","","","","","",""
"","survey-html-form","17","903293","0.0-6.0","","13823","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value"":-1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":2}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value"":3}","红色","2","","",""
"","survey-html-form","18","917011","0.0-7.0","","13716","","{""feature"":""斑点"",""value"":""1""}","","","","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value"":1}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value"":0}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value"":3}","斑点","1","","",""
"","survey-html-form","19","931815","0.0-8.0","","14803","","{""feature"":""蓝色"",""value"":""-2""}","","","","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":2}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value"":1}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value"":-2}","蓝色","-2","","",""
"","survey-html-form","20","949705","0.0-9.0","","17889","","{""feature"":""条纹"",""value"":""0""}","","","","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value"":-1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":2}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value"":1}","条纹","0","","",""
"","survey-multi-choice","21","959517","0.0-10.0","","9811","","{""Q0"":""S""}","[0]","","","","","","","","S","S","pass"
"","survey-html-form","22","974493","0.0-11.0","","14975","","{""feature"":""条纹"",""value"":""0""}","","","","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value"":-1}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value"":1}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value"":-2}","条纹","0","","",""
