﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","mushroom1","mushroom2","mushroom3","feature","value","attentionStimuli","attentionChoice","attentionCheck"
"true","fullscreen","0","2640","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","33263","0.0-1.0","[{""page_index"":0,""viewing_time"":6983},{""page_index"":1,""viewing_time"":18201},{""page_index"":2,""viewing_time"":5438}]","30622","","","","","","","","","","","","",""
"","html-button-response","2","36409","0.0-2.0","","3145","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","37854","0.0-3.0","","1444","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","131498","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":6910},{""page_index"":1,""viewing_time"":6525},{""page_index"":2,""viewing_time"":8077},{""page_index"":3,""viewing_time"":22409},{""page_index"":4,""viewing_time"":2506},{""page_index"":5,""viewing_time"":38145},{""page_index"":6,""viewing_time"":9074}]","93647","","","","","","","","","","","","",""
"","survey-multi-choice","5","148816","0.0-4.0-1.0","","17316","","{""Q0"":""教会游客关于蘑菇特征的事实"",""Q1"":""可以，撒谎是允许的"",""Q2"":""重要，我们希望游客选到最美味的蘑菇""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","163409","0.0-4.0-2.0","","14592","","{""Q0"":""-1"",""Q1"":""0"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","172410","0.0-4.0-3.0","","9002","","{""Q0"":""0"",""Q1"":""-2"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","184676","0.0-4.0-4.0","","12264","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-3"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","202137","0.0-4.0-5.0","","17458","","{""Q0"":""-1"",""Q1"":""0"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","256938","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":8391},{""page_index"":1,""viewing_time"":4348},{""page_index"":2,""viewing_time"":3821},{""page_index"":3,""viewing_time"":7909},{""page_index"":4,""viewing_time"":2684},{""page_index"":5,""viewing_time"":25044},{""page_index"":6,""viewing_time"":2606}]","54802","","","","","","","","","","","","",""
"","survey-multi-choice","11","264510","0.0-4.1-1.1","","7571","","{""Q0"":""教会游客关于蘑菇特征的事实"",""Q1"":""不可以，撒谎是不被允许的"",""Q2"":""不重要，游客选择什么蘑菇不重要""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","275246","0.0-4.1-2.1","","10734","","{""Q0"":""-1"",""Q1"":""0"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","285892","0.0-4.1-3.1","","10644","","{""Q0"":""0"",""Q1"":""-2"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","14","294166","0.0-4.1-4.1","","8274","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-3"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","15","317354","0.0-4.1-5.1","","23187","","{""Q0"":""-1"",""Q1"":""0"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","16","319658","0.0-5.0","","2300","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","truth","[{""绿"":0},{""红"":-1},{""蓝"":1},{""斑点"":0},{""条纹"":-2},{""纯色"":2}]","","","","","","","",""
"","survey-html-form","17","340423","0.0-6.0","","20762","","{""feature"":""红色"",""value"":""1""}","","","","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value"":3}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value"":1}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value"":-2}","红色","1","","",""
"","survey-multi-choice","18","345093","0.0-7.0","","4669","","{""Q0"":""W""}","[0]","","","","","","","","W","W","pass"
