﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","attentionStimuli","attentionChoice","attentionCheck","mushroom1","mushroom2","mushroom3","feature","value"
"true","fullscreen","0","2157","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","46360","0.0-1.0","[{""page_index"":0,""viewing_time"":1610},{""page_index"":1,""viewing_time"":31856},{""page_index"":2,""viewing_time"":10736}]","44202","","","","","","","","","","","","",""
"","html-button-response","2","49737","0.0-2.0","","3375","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","51000","0.0-3.0","","1263","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","168287","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":6639},{""page_index"":1,""viewing_time"":4688},{""page_index"":2,""viewing_time"":35416},{""page_index"":3,""viewing_time"":16032},{""page_index"":4,""viewing_time"":5528},{""page_index"":5,""viewing_time"":40952},{""page_index"":6,""viewing_time"":8032}]","117287","","","","","","","","","","","","",""
"","survey-multi-choice","5","218929","0.0-4.0-1.0","","50640","","{""Q0"":""给游客讲讲蘑菇的特征"",""Q1"":""它们可以吃"",""Q2"":""斑点价值-1分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","230328","0.0-4.0-2.0","","11397","","{""Q0"":""0"",""Q1"":""-2"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","254984","0.0-4.0-3.0","","24653","","{""Q0"":""-1"",""Q1"":""0"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","271992","0.0-4.0-4.0","","17006","","{""Q0"":""3"",""Q1"":""3"",""Q2"":""-3"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","284888","0.0-4.0-5.0","","12894","","{""Q0"":""2"",""Q1"":""-3"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","352895","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":15797},{""page_index"":1,""viewing_time"":4328},{""page_index"":0,""viewing_time"":10424},{""page_index"":1,""viewing_time"":4008},{""page_index"":2,""viewing_time"":1728},{""page_index"":3,""viewing_time"":7704},{""page_index"":4,""viewing_time"":4424},{""page_index"":5,""viewing_time"":13064},{""page_index"":6,""viewing_time"":6528}]","68005","","","","","","","","","","","","",""
"","survey-multi-choice","11","369719","0.0-4.1-1.1","","16824","","{""Q0"":""给游客讲讲蘑菇的特征"",""Q1"":""它们可以吃"",""Q2"":""斑点价值-1分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","389383","0.0-4.1-2.1","","19662","","{""Q0"":""0"",""Q1"":""-2"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","404679","0.0-4.1-3.1","","15294","","{""Q0"":""-1"",""Q1"":""0"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","14","413935","0.0-4.1-4.1","","9254","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-3"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","15","433872","0.0-4.1-5.1","","19934","","{""Q0"":""2"",""Q1"":""-3"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","16","436319","0.0-5.0","","2444","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","unbias","[{""绿"":-2},{""红"":0},{""蓝"":2},{""斑点"":-1},{""条纹"":0},{""纯色"":1}]","","","","","","","",""
"","survey-multi-choice","17","444879","0.0-6.0","","8560","","{""Q0"":""B""}","[0]","","","B","B","pass","","","","",""
"","survey-html-form","18","457783","0.0-7.0","","12901","","{""feature"":""蓝色"",""value"":""2""}","","","","","","","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value"":-3}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value"":-1}","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value"":3}","蓝色","2"
"","survey-html-form","19","486360","0.0-8.0","","28575","","{""feature"":""斑点"",""value"":""-1""}","","","","","","","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":0}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value"":-3}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value"":-1}","斑点","-1"
"","survey-html-form","20","496296","0.0-9.0","","9935","","{""feature"":""条纹"",""value"":""0""}","","","","","","","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":0}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value"":-1}","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value"":3}","条纹","0"
"","survey-html-form","21","509336","0.0-10.0","","13038","","{""feature"":""纯色"",""value"":""1""}","","","","","","","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value"":-2}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value"":-1}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value"":1}","纯色","1"
