﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","mushroom1","mushroom2","mushroom3","feature","value","attentionStimuli","attentionChoice","attentionCheck"
"true","fullscreen","0","3115","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","16157","0.0-1.0","[{""page_index"":0,""viewing_time"":1594},{""page_index"":1,""viewing_time"":9802},{""page_index"":2,""viewing_time"":1643}]","13041","","","","","","","","","","","","",""
"","html-button-response","2","17758","0.0-2.0","","1598","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","18732","0.0-3.0","","972","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","101208","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":5183},{""page_index"":1,""viewing_time"":3339},{""page_index"":2,""viewing_time"":12523},{""page_index"":3,""viewing_time"":15808},{""page_index"":4,""viewing_time"":6730},{""page_index"":5,""viewing_time"":32106},{""page_index"":6,""viewing_time"":6786}]","82474","","","","","","","","","","","","",""
"","survey-multi-choice","5","116649","0.0-4.0-1.0","","15436","","{""Q0"":""确保游客选到最美味的蘑菇"",""Q1"":""不可以，撒谎是不被允许的"",""Q2"":""重要，我们希望游客选到最美味的蘑菇""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","124747","0.0-4.0-2.0","","8092","","{""Q0"":""2"",""Q1"":""-2"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","136149","0.0-4.0-3.0","","11396","","{""Q0"":""-1"",""Q1"":""0"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","160803","0.0-4.0-4.0","","24650","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-3"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","176347","0.0-4.0-5.0","","15537","","{""Q0"":""0"",""Q1"":""-3"",""Q2"":""3""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","238985","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":4248},{""page_index"":1,""viewing_time"":2034},{""page_index"":2,""viewing_time"":10879},{""page_index"":3,""viewing_time"":3405},{""page_index"":4,""viewing_time"":5928},{""page_index"":5,""viewing_time"":27508},{""page_index"":6,""viewing_time"":8630}]","62633","","","","","","","","","","","","",""
"","survey-multi-choice","11","258966","0.0-4.1-1.1","","19978","","{""Q0"":""确保游客选到最美味的蘑菇"",""Q1"":""可以，撒谎是允许的"",""Q2"":""重要，我们希望游客选到最美味的蘑菇""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","268191","0.0-4.1-2.1","","9220","","{""Q0"":""2"",""Q1"":""-2"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","274638","0.0-4.1-3.1","","6443","","{""Q0"":""-1"",""Q1"":""0"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","14","281180","0.0-4.1-4.1","","6538","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-3"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","15","290195","0.0-4.1-5.1","","9010","","{""Q0"":""0"",""Q1"":""-3"",""Q2"":""3""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","16","292732","0.0-5.0","","2530","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","relevance","[{""绿"":-2},{""红"":2},{""蓝"":0},{""斑点"":-1},{""条纹"":0},{""纯色"":1}]","","","","","","","",""
"","survey-html-form","17","312053","0.0-6.0","","19316","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value"":0}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value"":3}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value"":-1}","红色","2","","",""
"","survey-html-form","18","321646","0.0-7.0","","9589","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":2}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value"":-3}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value"":-1}","红色","2","","",""
"","survey-multi-choice","19","333646","0.0-8.0","","11998","","{""Q0"":""K""}","[0]","","","","","","","","K","K","pass"
"","survey-html-form","20","342630","0.0-9.0","","8978","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":2}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value"":-1}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value"":-1}","红色","2","","",""
"","survey-html-form","21","348910","0.0-10.0","","6276","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value"":-2}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value"":1}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value"":0}","红色","2","","",""
"","survey-html-form","22","359139","0.0-11.0","","10224","","{""feature"":""斑点"",""value"":""-1""}","","","","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value"":1}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value"":-3}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value"":3}","斑点","-1","","",""
"","survey-multi-choice","23","361369","0.0-12.0","","2229","","{""Q0"":""B""}","[0]","","","","","","","","B","B","pass"
"","survey-html-form","24","370290","0.0-13.0","","8915","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value"":-2}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":2}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value"":0}","红色","2","","",""
"","survey-multi-choice","25","372626","0.0-14.0","","2335","","{""Q0"":""N""}","[0]","","","","","","","","N","N","pass"
"","survey-html-form","26","391930","0.0-15.0","","19299","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":2}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value"":-3}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value"":3}","红色","2","","",""
"","survey-html-form","27","399256","0.0-16.0","","7321","","{""feature"":""绿色"",""value"":""-2""}","","","","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value"":-2}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value"":-1}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value"":-1}","绿色","-2","","",""
"","survey-html-form","28","408738","0.0-17.0","","9478","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":2}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value"":0}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value"":-3}","红色","2","","",""
"","survey-html-form","29","413658","0.0-18.0","","4916","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value"":-2}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value"":0}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value"":3}","红色","2","","",""
"","survey-multi-choice","30","416211","0.0-19.0","","2552","","{""Q0"":""U""}","[0]","","","","","","","","U","U","pass"
"","survey-html-form","31","423502","0.0-20.0","","7286","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value"":1}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value"":-3}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value"":-1}","红色","2","","",""
"","survey-html-form","32","429128","0.0-21.0","","5622","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value"":-2}","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value"":1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":2}","红色","2","","",""
"","survey-multi-choice","33","431443","0.0-22.0","","2314","","{""Q0"":""L""}","[0]","","","","","","","","L","L","pass"
"","survey-html-form","34","438318","0.0-23.0","","6869","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value"":2}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value"":-1}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value"":3}","红色","2","","",""
"","survey-html-form","35","444440","0.0-24.0","","6118","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value"":1}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value"":-1}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value"":3}","红色","2","","",""
"","survey-html-form","36","450118","0.0-25.0","","5674","","{""feature"":""绿色"",""value"":""-2""}","","","","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value"":-2}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value"":-3}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value"":-1}","绿色","-2","","",""
