﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","attentionStimuli","attentionChoice","attentionCheck","mushroom1","mushroom2","mushroom3","feature","value"
"true","fullscreen","0","2864","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","40491","0.0-1.0","[{""page_index"":0,""viewing_time"":1425},{""page_index"":1,""viewing_time"":13799},{""page_index"":2,""viewing_time"":22401}]","37626","","","","","","","","","","","","",""
"","html-button-response","2","44787","0.0-2.0","","4295","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","45987","0.0-3.0","","1199","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","207395","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":9616},{""page_index"":1,""viewing_time"":7456},{""page_index"":2,""viewing_time"":28808},{""page_index"":3,""viewing_time"":40320},{""page_index"":4,""viewing_time"":5783},{""page_index"":5,""viewing_time"":63409},{""page_index"":6,""viewing_time"":6016}]","161408","","","","","","","","","","","","",""
"","survey-multi-choice","5","234165","0.0-4.0-1.0","","26768","","{""Q0"":""给游客讲讲蘑菇的特征"",""Q1"":""它们可以吃"",""Q2"":""蘑菇通常在大雨后生长""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","253996","0.0-4.0-2.0","","19830","","{""Q0"":""0"",""Q1"":""-1"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","284220","0.0-4.0-3.0","","30222","","{""Q0"":""3"",""Q1"":""-1"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","308380","0.0-4.0-4.0","","24159","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","331061","0.0-4.0-5.0","","22679","","{""Q0"":""3"",""Q1"":""0"",""Q2"":""-3""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","541259","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":6397},{""page_index"":1,""viewing_time"":8448},{""page_index"":2,""viewing_time"":5887},{""page_index"":3,""viewing_time"":8369},{""page_index"":4,""viewing_time"":4024},{""page_index"":5,""viewing_time"":77241},{""page_index"":6,""viewing_time"":9415},{""page_index"":5,""viewing_time"":1609},{""page_index"":4,""viewing_time"":1360},{""page_index"":3,""viewing_time"":2832},{""page_index"":2,""viewing_time"":4024},{""page_index"":1,""viewing_time"":2735},{""page_index"":0,""viewing_time"":6561},{""page_index"":1,""viewing_time"":2584},{""page_index"":2,""viewing_time"":3193},{""page_index"":3,""viewing_time"":2184},{""page_index"":2,""viewing_time"":3864},{""page_index"":3,""viewing_time"":11512},{""page_index"":4,""viewing_time"":5553},{""page_index"":5,""viewing_time"":37855},{""page_index"":6,""viewing_time"":4552}]","210196","","","","","","","","","","","","",""
"","survey-multi-choice","11","641867","0.0-4.1-1.1","","100607","","{""Q0"":""给游客讲讲蘑菇的特征"",""Q1"":""它们可以吃"",""Q2"":""斑点价值2分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","658627","0.0-4.1-2.1","","16759","","{""Q0"":""0"",""Q1"":""-1"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","672028","0.0-4.1-3.1","","13399","","{""Q0"":""3"",""Q1"":""-1"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","14","721176","0.0-4.1-4.1","","49147","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","15","743508","0.0-4.1-5.1","","22330","","{""Q0"":""3"",""Q1"":""0"",""Q2"":""-3""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","16","745691","0.0-5.0","","2181","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","unbias","[{""绿"":0},{""红"":-1},{""蓝"":1},{""斑点"":2},{""条纹"":0},{""纯色"":-2},{""绿_A1"":-1},{""红_A1"":-2},{""蓝_A1"":0},{""斑点_A1"":1},{""条纹_A1"":-1},{""纯色_A1"":-3},{""绿_A2"":1},{""红_A2"":0},{""蓝_A2"":2},{""斑点_A2"":3},{""条纹_A2"":1},{""纯色_A2"":-1}]","","","","","","","",""
"","survey-multi-choice","17","751732","0.0-6.0","","6039","","{""Q0"":""Z""}","[0]","","","Z","Z","pass","","","","",""
"","survey-html-form","18","784432","0.0-7.0","","32698","","{""feature"":""绿色"",""value"":""0""}","","","","","","","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":0,""value_A2"":4}","绿色","0"
"","survey-multi-choice","19","786792","0.0-8.0","","2359","","{""Q0"":""S""}","[0]","","","S","S","pass","","","","",""
"","survey-html-form","20","802724","0.0-9.0","","15930","","{""feature"":""纯色"",""value"":""-2""}","","","","","","","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":0,""value_A2"":4}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-5,""value_A2"":-1}","纯色","-2"
"","survey-multi-choice","21","805292","0.0-10.0","","2567","","{""Q0"":""R""}","[0]","","","R","R","pass","","","","",""
"","survey-html-form","22","818928","0.0-11.0","","13634","","{""feature"":""蓝色"",""value"":""1""}","","","","","","","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":1,""value_A2"":5}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":0,""value_A2"":4}","蓝色","1"
"","survey-html-form","23","829027","0.0-12.0","","10097","","{""feature"":""纯色"",""value"":""-2""}","","","","","","","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":-2,""value_A2"":2}","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-5,""value_A2"":-1}","纯色","-2"
"","survey-html-form","24","848299","0.0-13.0","","19270","","{""feature"":""斑点"",""value"":""2""}","","","","","","","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":0,""value_A2"":4}","斑点","2"
"","survey-html-form","25","864200","0.0-14.0","","15899","","{""feature"":""纯色"",""value"":""-2""}","","","","","","","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":-2,""value_A2"":2}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value_A1"":-3,""value_A2"":1}","纯色","-2"
"","survey-multi-choice","26","867364","0.0-15.0","","3163","","{""Q0"":""T""}","[0]","","","T","T","pass","","","","",""
"","survey-html-form","27","876548","0.0-16.0","","9182","","{""feature"":""蓝色"",""value"":""1""}","","","","","","","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":1,""value_A2"":5}","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value_A1"":-3,""value_A2"":1}","蓝色","1"
"","survey-html-form","28","888503","0.0-17.0","","11953","","{""feature"":""绿色"",""value"":""0""}","","","","","","","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":-2,""value_A2"":2}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":0,""value_A2"":4}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-5,""value_A2"":-1}","绿色","0"
"","survey-html-form","29","897363","0.0-18.0","","8858","","{""feature"":""条纹"",""value"":""0""}","","","","","","","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":-2,""value_A2"":2}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value_A1"":-3,""value_A2"":1}","条纹","0"
"","survey-html-form","30","904663","0.0-19.0","","7298","","{""feature"":""绿色"",""value"":""0""}","","","","","","","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":-2,""value_A2"":2}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":0,""value_A2"":4}","绿色","0"
"","survey-html-form","31","917575","0.0-20.0","","12910","","{""feature"":""红色"",""value"":""-1""}","","","","","","","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":0,""value_A2"":4}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-5,""value_A2"":-1}","红色","-1"
"","survey-html-form","32","928008","0.0-21.0","","10431","","{""feature"":""斑点"",""value"":""2""}","","","","","","","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":0,""value_A2"":4}","斑点","2"
"","survey-html-form","33","946760","0.0-22.0","","18750","","{""feature"":""蓝色"",""value"":""1""}","","","","","","","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":-2,""value_A2"":2}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":1,""value_A2"":5}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-5,""value_A2"":-1}","蓝色","1"
"","survey-html-form","34","961640","0.0-23.0","","14878","","{""feature"":""纯色"",""value"":""-2""}","","","","","","","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-5,""value_A2"":-1}","纯色","-2"
"","survey-html-form","35","970464","0.0-24.0","","8822","","{""feature"":""纯色"",""value"":""-2""}","","","","","","","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":1,""value_A2"":5}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-5,""value_A2"":-1}","纯色","-2"
"","survey-html-form","36","979952","0.0-25.0","","9486","","{""feature"":""红色"",""value"":""-1""}","","","","","","","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-4,""value_A2"":0}","红色","-1"
"","survey-html-form","37","986695","0.0-26.0","","6741","","{""feature"":""红色"",""value"":""-1""}","","","","","","","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":0,""value_A2"":4}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-5,""value_A2"":-1}","红色","-1"
"","survey-html-form","38","992607","0.0-27.0","","5910","","{""feature"":""蓝色"",""value"":""1""}","","","","","","","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":0,""value_A2"":4}","蓝色","1"
