﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","attentionStimuli","attentionChoice","attentionCheck","mushroom1","mushroom2","mushroom3","feature","value"
"true","fullscreen","0","2963","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","10707","0.0-1.0","[{""page_index"":0,""viewing_time"":1667},{""page_index"":1,""viewing_time"":4403},{""page_index"":2,""viewing_time"":1673}]","7743","","","","","","","","","","","","",""
"","html-button-response","2","11922","0.0-2.0","","1213","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","13445","0.0-3.0","","1522","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","103446","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":3200},{""page_index"":1,""viewing_time"":2636},{""page_index"":2,""viewing_time"":12860},{""page_index"":3,""viewing_time"":61367},{""page_index"":4,""viewing_time"":1755},{""page_index"":5,""viewing_time"":6104},{""page_index"":6,""viewing_time"":2077}]","90000","","","","","","","","","","","","",""
"","survey-multi-choice","5","158519","0.0-4.0-1.0","","55071","","{""Q0"":""游客希望你尽量多讲讲他们的特征分数。"",""Q1"":""它们受法律保护"",""Q2"":""远离蘑菇丛""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","172325","0.0-4.0-2.0","","13803","","{""Q0"":""-1"",""Q1"":""1"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","203389","0.0-4.0-3.0","","31061","","{""Q0"":""1"",""Q1"":""0"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","211568","0.0-4.0-4.0","","8176","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","228440","0.0-4.0-5.0","","16869","","{""Q0"":""3"",""Q1"":""0"",""Q2"":""-3""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","395986","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":127437},{""page_index"":1,""viewing_time"":21361},{""page_index"":2,""viewing_time"":5527},{""page_index"":3,""viewing_time"":2272},{""page_index"":4,""viewing_time"":1927},{""page_index"":5,""viewing_time"":3982},{""page_index"":6,""viewing_time"":5033}]","167541","","","","","","","","","","","","",""
"","survey-multi-choice","11","407033","0.0-4.1-1.1","","11046","","{""Q0"":""游客希望你尽量多讲讲他们的特征分数。"",""Q1"":""它们可以吃"",""Q2"":""斑点价值0分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","419640","0.0-4.1-2.1","","12605","","{""Q0"":""-1"",""Q1"":""1"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","435893","0.0-4.1-3.1","","16250","","{""Q0"":""1"",""Q1"":""0"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","14","448710","0.0-4.1-4.1","","12815","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","15","471548","0.0-4.1-5.1","","22835","","{""Q0"":""3"",""Q1"":""0"",""Q2"":""-3""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","16","472644","0.0-5.0","","1091","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","unbias","[{""绿"":2},{""红"":-2},{""蓝"":0},{""斑点"":0},{""条纹"":1},{""纯色"":-1},{""绿_A1"":1},{""红_A1"":-3},{""蓝_A1"":-1},{""斑点_A1"":-1},{""条纹_A1"":0},{""纯色_A1"":-2},{""绿_A2"":3},{""红_A2"":-1},{""蓝_A2"":1},{""斑点_A2"":1},{""条纹_A2"":2},{""纯色_A2"":0}]","","","","","","","",""
"","survey-multi-choice","17","475763","0.0-6.0","","3119","","{""Q0"":""R""}","[0]","","","R","R","pass","","","","",""
