﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","mushroom1","mushroom2","mushroom3","feature","value","attentionStimuli","attentionChoice","attentionCheck"
"true","fullscreen","0","3443","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","53190","0.0-1.0","[{""page_index"":0,""viewing_time"":3020},{""page_index"":1,""viewing_time"":42973},{""page_index"":2,""viewing_time"":3752}]","49745","","","","","","","","","","","","",""
"","html-button-response","2","55951","0.0-2.0","","2759","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","59358","0.0-3.0","","3407","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","367868","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":24203},{""page_index"":1,""viewing_time"":40631},{""page_index"":2,""viewing_time"":65276},{""page_index"":3,""viewing_time"":60584},{""page_index"":4,""viewing_time"":17430},{""page_index"":5,""viewing_time"":88425},{""page_index"":6,""viewing_time"":11960}]","308508","","","","","","","","","","","","",""
"","survey-multi-choice","5","426562","0.0-4.0-1.0","","58693","","{""Q0"":""游客希望你尽量多讲讲他们的特征分数。"",""Q1"":""它们很美味"",""Q2"":""斑点价值1分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","461375","0.0-4.0-2.0","","34811","","{""Q0"":""-1"",""Q1"":""1"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","494984","0.0-4.0-3.0","","33607","","{""Q0"":""2"",""Q1"":""-1"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","538061","0.0-4.0-4.0","","43074","","{""Q0"":""3"",""Q1"":""3"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","568225","0.0-4.0-5.0","","30161","","{""Q0"":""2"",""Q1"":""1"",""Q2"":""-3""}","[0,1,2]","","","","","","","","","",""
