﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","attentionStimuli","attentionChoice","attentionCheck","mushroom1","mushroom2","mushroom3","feature","value"
"true","fullscreen","0","2570","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","115243","0.0-1.0","[{""page_index"":0,""viewing_time"":1653},{""page_index"":1,""viewing_time"":75103},{""page_index"":2,""viewing_time"":35914}]","112671","","","","","","","","","","","","",""
"","html-button-response","2","120785","0.0-2.0","","5540","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","141578","0.0-3.0","","20791","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","573574","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":15734},{""page_index"":1,""viewing_time"":22056},{""page_index"":2,""viewing_time"":136476},{""page_index"":3,""viewing_time"":154704},{""page_index"":4,""viewing_time"":21624},{""page_index"":5,""viewing_time"":66416},{""page_index"":6,""viewing_time"":14984}]","431995","","","","","","","","","","","","",""
"","survey-multi-choice","5","619786","0.0-4.0-1.0","","46208","","{""Q0"":""游客希望你尽量多讲讲你的特征分数。"",""Q1"":""它们可以吃"",""Q2"":""蘑菇通常在大雨后生长""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","677451","0.0-4.0-2.0","","57662","","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","721084","0.0-4.0-3.0","","43631","","{""Q0"":""-1"",""Q1"":""-1"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","844679","0.0-4.0-4.0","","123591","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","896362","0.0-4.0-5.0","","51678","","{""Q0"":""2"",""Q1"":""-3"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","1154517","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":19866},{""page_index"":1,""viewing_time"":7464},{""page_index"":2,""viewing_time"":9704},{""page_index"":3,""viewing_time"":14120},{""page_index"":4,""viewing_time"":7195},{""page_index"":5,""viewing_time"":106766},{""page_index"":6,""viewing_time"":10584},{""page_index"":5,""viewing_time"":2072},{""page_index"":4,""viewing_time"":1384},{""page_index"":3,""viewing_time"":1096},{""page_index"":2,""viewing_time"":912},{""page_index"":1,""viewing_time"":920},{""page_index"":0,""viewing_time"":8023},{""page_index"":1,""viewing_time"":1945},{""page_index"":2,""viewing_time"":5264},{""page_index"":3,""viewing_time"":17744},{""page_index"":4,""viewing_time"":10945},{""page_index"":5,""viewing_time"":25800},{""page_index"":6,""viewing_time"":6344}]","258148","","","","","","","","","","","","",""
"","survey-multi-choice","11","1226513","0.0-4.1-1.1","","71993","","{""Q0"":""游客希望你尽量多讲讲你的特征分数。"",""Q1"":""它们可以吃"",""Q2"":""斑点价值-2分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","1242521","0.0-4.1-2.1","","16006","","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","1262466","0.0-4.1-3.1","","19943","","{""Q0"":""-1"",""Q1"":""-1"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","14","1287547","0.0-4.1-4.1","","25078","","{""Q0"":""3"",""Q1"":""3"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","15","1324564","0.0-4.1-5.1","","37015","","{""Q0"":""2"",""Q1"":""-3"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
