﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","mushroom1","mushroom2","mushroom3","feature","value","attentionStimuli","attentionChoice","attentionCheck"
"true","fullscreen","0","1782","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","5330","0.0-1.0","[{""page_index"":0,""viewing_time"":1049},{""page_index"":1,""viewing_time"":1392},{""page_index"":2,""viewing_time"":1104}]","3545","","","","","","","","","","","","",""
"","html-button-response","2","6348","0.0-2.0","","1014","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","7217","0.0-3.0","","868","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","54933","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":1561},{""page_index"":1,""viewing_time"":2063},{""page_index"":2,""viewing_time"":19415},{""page_index"":3,""viewing_time"":5026},{""page_index"":4,""viewing_time"":2654},{""page_index"":5,""viewing_time"":14152},{""page_index"":6,""viewing_time"":2840}]","47711","","","","","","","","","","","","",""
"","survey-multi-choice","5","70566","0.0-4.0-1.0","","15631","","{""Q0"":""给游客讲讲蘑菇的特征"",""Q1"":""它们可以吃"",""Q2"":""斑点价值1分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","89597","0.0-4.0-2.0","","19024","","{""Q0"":""3"",""Q1"":""-3"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","104780","0.0-4.0-3.0","","15174","","{""Q0"":""2"",""Q1"":""-2"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","110252","0.0-4.0-4.0","","5463","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","121211","0.0-4.0-5.0","","10950","","{""Q0"":""1"",""Q1"":""-3"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","10","122604","0.0-5.0","","1381","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","unbias","[{""绿"":-2},{""红"":2},{""蓝"":0},{""斑点"":1},{""条纹"":-1},{""纯色"":0},{""绿_A1"":-3},{""红_A1"":1},{""蓝_A1"":-1},{""斑点_A1"":0},{""条纹_A1"":-2},{""纯色_A1"":-1},{""绿_A2"":-1},{""红_A2"":3},{""蓝_A2"":1},{""斑点_A2"":2},{""条纹_A2"":0},{""纯色_A2"":1}]","","","","","","","",""
"","survey-html-form","11","144913","0.0-6.0","","22305","","{""feature"":""斑点"",""value"":""3""}","","","","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":1,""value_A2"":5}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-3,""value_A2"":1}","斑点","3","","",""
"","survey-html-form","12","150600","0.0-7.0","","5680","","{""feature"":""红色"",""value"":""3""}","","","","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value_A1"":-2,""value_A2"":2}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-3,""value_A2"":1}","红色","3","","",""
