﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","attentionStimuli","attentionChoice","attentionCheck","mushroom1","mushroom2","mushroom3","feature","value"
"true","fullscreen","0","2390","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","22971","0.0-1.0","[{""page_index"":0,""viewing_time"":1788},{""page_index"":1,""viewing_time"":13879},{""page_index"":2,""viewing_time"":4912}]","20579","","","","","","","","","","","","",""
"","html-button-response","2","25477","0.0-2.0","","2505","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","28957","0.0-3.0","","3479","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","176932","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":17322},{""page_index"":1,""viewing_time"":16143},{""page_index"":2,""viewing_time"":16583},{""page_index"":3,""viewing_time"":23565},{""page_index"":4,""viewing_time"":14647},{""page_index"":5,""viewing_time"":55224},{""page_index"":6,""viewing_time"":4482}]","147967","","","","","","","","","","","","",""
"","survey-multi-choice","5","215413","0.0-4.0-1.0","","38478","","{""Q0"":""游客希望你尽量多讲讲你的特征分数。"",""Q1"":""它们可以吃"",""Q2"":""中间的蘑菇是最好的""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","234952","0.0-4.0-2.0","","19535","","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","272251","0.0-4.0-3.0","","37293","","{""Q0"":""3"",""Q1"":""-1"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","304267","0.0-4.0-4.0","","32011","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","337600","0.0-4.0-5.0","","33329","","{""Q0"":""2"",""Q1"":""1"",""Q2"":""-3""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","419437","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":5024},{""page_index"":1,""viewing_time"":6106},{""page_index"":2,""viewing_time"":13738},{""page_index"":3,""viewing_time"":13752},{""page_index"":4,""viewing_time"":4196},{""page_index"":5,""viewing_time"":32897},{""page_index"":6,""viewing_time"":6119}]","81831","","","","","","","","","","","","",""
"","survey-multi-choice","11","435144","0.0-4.1-1.1","","15704","","{""Q0"":""游客希望你尽量多讲讲你的特征分数。"",""Q1"":""它们可以吃"",""Q2"":""斑点价值2分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","445557","0.0-4.1-2.1","","10410","","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","462107","0.0-4.1-3.1","","16546","","{""Q0"":""3"",""Q1"":""-1"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","14","475478","0.0-4.1-4.1","","13367","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","15","516638","0.0-4.1-5.1","","41153","","{""Q0"":""2"",""Q1"":""1"",""Q2"":""-3""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","16","522628","0.0-5.0","","5982","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","unbias","[{""绿"":1},{""红"":-1},{""蓝"":0},{""斑点"":2},{""条纹"":0},{""纯色"":-2},{""绿_A1"":0},{""红_A1"":-2},{""蓝_A1"":-1},{""斑点_A1"":1},{""条纹_A1"":-1},{""纯色_A1"":-3},{""绿_A2"":2},{""红_A2"":0},{""蓝_A2"":1},{""斑点_A2"":3},{""条纹_A2"":1},{""纯色_A2"":-1}]","","","","","","","",""
