﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","attentionStimuli","attentionChoice","attentionCheck","mushroom1","mushroom2","mushroom3","feature","value"
"true","fullscreen","0","2179","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","5259","0.0-1.0","[{""page_index"":0,""viewing_time"":838},{""page_index"":1,""viewing_time"":1432},{""page_index"":2,""viewing_time"":808}]","3079","","","","","","","","","","","","",""
"","html-button-response","2","6171","0.0-2.0","","911","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","7219","0.0-3.0","","1047","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","667595","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":974},{""page_index"":1,""viewing_time"":700},{""page_index"":2,""viewing_time"":632261},{""page_index"":3,""viewing_time"":9216},{""page_index"":4,""viewing_time"":1545},{""page_index"":5,""viewing_time"":14231},{""page_index"":6,""viewing_time"":1448}]","660376","","","","","","","","","","","","",""
"","survey-multi-choice","5","674931","0.0-4.0-1.0","","7334","","{""Q0"":""给游客讲讲蘑菇的特征"",""Q1"":""它们可以吃"",""Q2"":""斑点价值1分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","699395","0.0-4.0-2.0","","24461","","{""Q0"":""-1"",""Q1"":""-1"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","726214","0.0-4.0-3.0","","26816","","{""Q0"":""2"",""Q1"":""-1"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","732492","0.0-4.0-4.0","","6275","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","765067","0.0-4.0-5.0","","32574","","{""Q0"":""4"",""Q1"":""-1"",""Q2"":""-3""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","10","765858","0.0-5.0","","787","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","unbias","[{""绿"":0},{""红"":-2},{""蓝"":2},{""斑点"":1},{""条纹"":0},{""纯色"":-1},{""绿_A1"":-1},{""红_A1"":-3},{""蓝_A1"":1},{""斑点_A1"":0},{""条纹_A1"":-1},{""纯色_A1"":-2},{""绿_A2"":1},{""红_A2"":-1},{""蓝_A2"":3},{""斑点_A2"":2},{""条纹_A2"":1},{""纯色_A2"":0}]","","","","","","","",""
"","survey-multi-choice","11","768427","0.0-6.0","","2568","","{""Q0"":""P""}","[0]","","","P","P","pass","","","","",""
