﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","attentionStimuli","attentionChoice","attentionCheck","mushroom1","mushroom2","mushroom3","feature","value"
"true","fullscreen","0","2170","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","14334","0.0-1.0","[{""page_index"":0,""viewing_time"":2634},{""page_index"":1,""viewing_time"":4904},{""page_index"":2,""viewing_time"":4624}]","12163","","","","","","","","","","","","",""
"","html-button-response","2","64115","0.0-2.0","","49779","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","65440","0.0-3.0","","1324","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","440759","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":13063},{""page_index"":1,""viewing_time"":22964},{""page_index"":2,""viewing_time"":64446},{""page_index"":3,""viewing_time"":137372},{""page_index"":4,""viewing_time"":4604},{""page_index"":5,""viewing_time"":51532},{""page_index"":6,""viewing_time"":7364},{""page_index"":5,""viewing_time"":1150},{""page_index"":4,""viewing_time"":1265},{""page_index"":3,""viewing_time"":1805},{""page_index"":2,""viewing_time"":838},{""page_index"":1,""viewing_time"":912},{""page_index"":0,""viewing_time"":7140},{""page_index"":1,""viewing_time"":6740},{""page_index"":2,""viewing_time"":18296},{""page_index"":3,""viewing_time"":11896},{""page_index"":4,""viewing_time"":7976},{""page_index"":5,""viewing_time"":11997},{""page_index"":6,""viewing_time"":3958}]","375318","","","","","","","","","","","","",""
"","survey-multi-choice","5","556484","0.0-4.0-1.0","","115722","","{""Q0"":""游客希望你尽量多讲讲他们的特征分数。"",""Q1"":""它们可以吃"",""Q2"":""蘑菇通常在大雨后生长""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","586773","0.0-4.0-2.0","","30286","","{""Q0"":""3"",""Q1"":""-1"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","601053","0.0-4.0-3.0","","14277","","{""Q0"":""0"",""Q1"":""-1"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","625200","0.0-4.0-4.0","","24143","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","648066","0.0-4.0-5.0","","22862","","{""Q0"":""0"",""Q1"":""-3"",""Q2"":""3""}","[0,1,2]","","","","","","","","","",""
