﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","mushroom1","mushroom2","mushroom3","feature","value","attentionStimuli","attentionChoice","attentionCheck"
"true","fullscreen","0","40092","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","45285","0.0-1.0","[{""page_index"":0,""viewing_time"":1118},{""page_index"":1,""viewing_time"":2261},{""page_index"":2,""viewing_time"":1813}]","5193","","","","","","","","","","","","",""
"","html-button-response","2","47342","0.0-2.0","","2054","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","48765","0.0-3.0","","1422","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","189059","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":56368},{""page_index"":1,""viewing_time"":5474},{""page_index"":2,""viewing_time"":9304},{""page_index"":3,""viewing_time"":11598},{""page_index"":4,""viewing_time"":5390},{""page_index"":5,""viewing_time"":15855},{""page_index"":4,""viewing_time"":1416},{""page_index"":3,""viewing_time"":2113},{""page_index"":2,""viewing_time"":2031},{""page_index"":3,""viewing_time"":2695},{""page_index"":2,""viewing_time"":938},{""page_index"":1,""viewing_time"":2003},{""page_index"":0,""viewing_time"":1755},{""page_index"":1,""viewing_time"":1119},{""page_index"":2,""viewing_time"":4616},{""page_index"":3,""viewing_time"":4280},{""page_index"":4,""viewing_time"":1351},{""page_index"":5,""viewing_time"":7879},{""page_index"":6,""viewing_time"":4103}]","140290","","","","","","","","","","","","",""
"","survey-multi-choice","5","240415","0.0-4.0-1.0","","51352","","{""Q0"":""游客希望你尽量多讲讲他们的特征分数。"",""Q1"":""它们可以吃"",""Q2"":""斑点价值-1分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","253577","0.0-4.0-2.0","","13159","","{""Q0"":""-1"",""Q1"":""1"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","302792","0.0-4.0-3.0","","49212","","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","315980","0.0-4.0-4.0","","13185","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","413286","0.0-4.0-5.0","","97301","","{""Q0"":""3"",""Q1"":""-1"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","10","415095","0.0-5.0","","1806","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","unbias","[{""绿"":2},{""红"":-2},{""蓝"":0},{""斑点"":-1},{""条纹"":1},{""纯色"":0},{""绿_A1"":1},{""红_A1"":-3},{""蓝_A1"":-1},{""斑点_A1"":-2},{""条纹_A1"":0},{""纯色_A1"":-1},{""绿_A2"":3},{""红_A2"":-1},{""蓝_A2"":1},{""斑点_A2"":0},{""条纹_A2"":2},{""纯色_A2"":1}]","","","","","","","",""
"","survey-html-form","11","469309","0.0-6.0","","54209","","{""feature"":""蓝色"",""value"":""-1""}","","","","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-5,""value_A2"":-1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","蓝色","-1","","",""
"","survey-multi-choice","12","471874","0.0-7.0","","2564","","{""Q0"":""U""}","[0]","","","","","","","","U","U","pass"
"","survey-html-form","13","480824","0.0-8.0","","8946","","{""feature"":""绿色"",""value"":""0""}","","","","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value_A1"":-2,""value_A2"":2}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":0,""value_A2"":4}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":-3,""value_A2"":1}","绿色","0","","",""
"","survey-multi-choice","14","483075","0.0-9.0","","2250","","{""Q0"":""V""}","[0]","","","","","","","","V","V","pass"
