﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","mushroom1","mushroom2","mushroom3","feature","value","attentionStimuli","attentionChoice","attentionCheck"
"true","fullscreen","0","2813","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","15826","0.0-1.0","[{""page_index"":0,""viewing_time"":1276},{""page_index"":1,""viewing_time"":3384},{""page_index"":2,""viewing_time"":8351}]","13012","","","","","","","","","","","","",""
"","html-button-response","2","17739","0.0-2.0","","1911","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","20058","0.0-3.0","","2318","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","117042","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":10607},{""page_index"":1,""viewing_time"":7152},{""page_index"":2,""viewing_time"":6120},{""page_index"":3,""viewing_time"":23320},{""page_index"":4,""viewing_time"":7105},{""page_index"":5,""viewing_time"":36423},{""page_index"":6,""viewing_time"":6256}]","96983","","","","","","","","","","","","",""
"","survey-multi-choice","5","352404","0.0-4.0-1.0","","235360","","{""Q0"":""游客希望你尽量多讲讲你的特征分数。"",""Q1"":""它们可以吃"",""Q2"":""斑点价值-2分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","393307","0.0-4.0-2.0","","40901","","{""Q0"":""1"",""Q1"":""-2"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","444180","0.0-4.0-3.0","","50871","","{""Q0"":""-1"",""Q1"":""1"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","500516","0.0-4.0-4.0","","56333","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","546444","0.0-4.0-5.0","","45926","","{""Q0"":""5"",""Q1"":""-5"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","10","548706","0.0-5.0","","2259","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","unbias","[{""绿"":-1},{""红"":0},{""蓝"":1},{""斑点"":-2},{""条纹"":2},{""纯色"":0},{""绿_A1"":-2},{""红_A1"":-1},{""蓝_A1"":0},{""斑点_A1"":-3},{""条纹_A1"":1},{""纯色_A1"":-1},{""绿_A2"":0},{""红_A2"":1},{""蓝_A2"":2},{""斑点_A2"":-1},{""条纹_A2"":3},{""纯色_A2"":1}]","","","","","","","",""
"","survey-html-form","11","611324","0.0-6.0","","62605","","{""feature"":""蓝色"",""value"":""3""}","","","","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value_A1"":-1,""value_A2"":3}","蓝色","3","","",""
"","survey-html-form","12","631843","0.0-7.0","","20515","","{""feature"":""绿色"",""value"":""1""}","","","","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":-3,""value_A2"":1}","绿色","1","","",""
"","survey-html-form","13","734619","0.0-8.0","","102772","","{""feature"":""条纹"",""value"":""0""}","","","","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":0,""value_A2"":4}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":-3,""value_A2"":1}","条纹","0","","",""
"","survey-multi-choice","14","742187","0.0-9.0","","7566","","{""Q0"":""Y""}","[0]","","","","","","","","Y","Y","pass"
"","survey-html-form","15","818572","0.0-10.0","","76382","","{""feature"":""条纹"",""value"":""3""}","","","","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":-3,""value_A2"":1}","条纹","3","","",""
"","survey-multi-choice","16","821595","0.0-11.0","","3023","","{""Q0"":""B""}","[0]","","","","","","","","B","B","pass"
"","survey-html-form","17","840587","0.0-12.0","","18988","","{""feature"":""斑点"",""value"":""-1""}","","","","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":-5,""value_A2"":-1}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":1,""value_A2"":5}","斑点","-1","","",""
"","survey-html-form","18","854931","0.0-13.0","","14340","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":-5,""value_A2"":-1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":0,""value_A2"":4}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-2,""value_A2"":2}","红色","2","","",""
"","survey-html-form","19","861019","0.0-14.0","","6084","","{""feature"":""绿色"",""value"":""1""}","","","","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":1,""value_A2"":5}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":-3,""value_A2"":1}","绿色","1","","",""
"","survey-html-form","20","866875","0.0-15.0","","5854","","{""feature"":""绿色"",""value"":""1""}","","","","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":0,""value_A2"":4}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":1,""value_A2"":5}","绿色","1","","",""
"","survey-html-form","21","874076","0.0-16.0","","7197","","{""feature"":""红色"",""value"":""2""}","","","","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":0,""value_A2"":4}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-2,""value_A2"":2}","红色","2","","",""
"","survey-multi-choice","22","875740","0.0-17.0","","1663","","{""Q0"":""Z""}","[0]","","","","","","","","Z","Z","pass"
"","survey-html-form","23","886059","0.0-18.0","","10316","","{""feature"":""绿色"",""value"":""1""}","","","","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":1,""value_A2"":5}","绿色","1","","",""
"","survey-html-form","24","897547","0.0-19.0","","11486","","{""feature"":""绿色"",""value"":""-1""}","","","","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":-5,""value_A2"":-1}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":0,""value_A2"":4}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-4,""value_A2"":0}","绿色","-1","","",""
"","survey-html-form","25","902995","0.0-20.0","","5444","","{""feature"":""蓝色"",""value"":""3""}","","","","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":-5,""value_A2"":-1}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Blue-Solid"",""color"":""blue"",""type"":""solid"",""value_A1"":-1,""value_A2"":3}","蓝色","3","","",""
