﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","mushroom1","mushroom2","mushroom3","feature","value","attentionStimuli","attentionChoice","attentionCheck"
"true","fullscreen","0","2086","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","8226","0.0-1.0","[{""page_index"":0,""viewing_time"":1371},{""page_index"":1,""viewing_time"":3112},{""page_index"":2,""viewing_time"":1655}]","6139","","","","","","","","","","","","",""
"","html-button-response","2","9419","0.0-2.0","","1192","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","10491","0.0-3.0","","1071","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","156211","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":5367},{""page_index"":1,""viewing_time"":46640},{""page_index"":2,""viewing_time"":8176},{""page_index"":3,""viewing_time"":13616},{""page_index"":2,""viewing_time"":7232},{""page_index"":3,""viewing_time"":4392},{""page_index"":4,""viewing_time"":7904},{""page_index"":5,""viewing_time"":31232},{""page_index"":6,""viewing_time"":21160}]","145719","","","","","","","","","","","","",""
"","survey-multi-choice","5","253668","0.0-4.0-1.0","","97456","","{""Q0"":""游客希望你尽量多讲讲他们的特征分数。"",""Q1"":""它们可以吃"",""Q2"":""斑点价值0分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","281476","0.0-4.0-2.0","","27806","","{""Q0"":""0"",""Q1"":""-1"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","301436","0.0-4.0-3.0","","19959","","{""Q0"":""1"",""Q1"":""1"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","390004","0.0-4.0-4.0","","88567","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","430773","0.0-4.0-5.0","","40767","","{""Q0"":""5"",""Q1"":""-2"",""Q2"":""-3""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","445027","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":6540},{""page_index"":1,""viewing_time"":816},{""page_index"":2,""viewing_time"":856},{""page_index"":3,""viewing_time"":1065},{""page_index"":4,""viewing_time"":744},{""page_index"":5,""viewing_time"":1800},{""page_index"":6,""viewing_time"":2432}]","14252","","","","","","","","","","","","",""
