﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","attentionStimuli","attentionChoice","attentionCheck","mushroom1","mushroom2","mushroom3","feature","value"
"true","fullscreen","0","22145","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","32264","0.0-1.0","[{""page_index"":0,""viewing_time"":1949},{""page_index"":1,""viewing_time"":5480},{""page_index"":2,""viewing_time"":2689}]","10118","","","","","","","","","","","","",""
"","html-button-response","2","34735","0.0-2.0","","2471","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","36183","0.0-3.0","","1447","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","142894","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":6151},{""page_index"":1,""viewing_time"":6448},{""page_index"":2,""viewing_time"":34080},{""page_index"":3,""viewing_time"":22362},{""page_index"":4,""viewing_time"":2692},{""page_index"":5,""viewing_time"":26760},{""page_index"":6,""viewing_time"":8217}]","106710","","","","","","","","","","","","",""
"","survey-multi-choice","5","158863","0.0-4.0-1.0","","15967","","{""Q0"":""给游客讲讲蘑菇的特征"",""Q1"":""它们可以吃"",""Q2"":""斑点价值-1分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","178716","0.0-4.0-2.0","","19852","","{""Q0"":""0"",""Q1"":""-3"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","199836","0.0-4.0-3.0","","21118","","{""Q0"":""-1"",""Q1"":""1"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","211420","0.0-4.0-4.0","","11582","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""3""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","248366","0.0-4.0-5.0","","36944","","{""Q0"":""2"",""Q1"":""-3"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","328465","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":2603},{""page_index"":1,""viewing_time"":1280},{""page_index"":2,""viewing_time"":49262},{""page_index"":3,""viewing_time"":14938},{""page_index"":4,""viewing_time"":1056},{""page_index"":5,""viewing_time"":8950},{""page_index"":6,""viewing_time"":2008}]","80097","","","","","","","","","","","","",""
"","survey-multi-choice","11","364730","0.0-4.1-1.1","","36264","","{""Q0"":""给游客讲讲蘑菇的特征"",""Q1"":""它们可以吃"",""Q2"":""斑点价值-1分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","388850","0.0-4.1-2.1","","24119","","{""Q0"":""1"",""Q1"":""-3"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","405193","0.0-4.1-3.1","","16342","","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","14","431512","0.0-4.1-4.1","","26318","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","15","492400","0.0-4.1-5.1","","60886","","{""Q0"":""5"",""Q1"":""-5"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","16","493957","0.0-5.0","","1554","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","unbias","[{""绿"":-2},{""红"":0},{""蓝"":2},{""斑点"":-1},{""条纹"":1},{""纯色"":0},{""绿_A1"":-3},{""红_A1"":-1},{""蓝_A1"":1},{""斑点_A1"":-2},{""条纹_A1"":0},{""纯色_A1"":-1},{""绿_A2"":-1},{""红_A2"":1},{""蓝_A2"":3},{""斑点_A2"":0},{""条纹_A2"":2},{""纯色_A2"":1}]","","","","","","","",""
"","survey-multi-choice","17","497591","0.0-6.0","","3634","","{""Q0"":""T""}","[0]","","","T","T","pass","","","","",""
"","survey-html-form","18","518133","0.0-7.0","","20539","","{""feature"":""斑点"",""value"":""-2""}","","","","","","","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":1,""value_A2"":5}","斑点","-2"
