﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","attentionStimuli","attentionChoice","attentionCheck","mushroom1","mushroom2","mushroom3","feature","value"
"true","fullscreen","0","2535","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","6740","0.0-1.0","[{""page_index"":0,""viewing_time"":1361},{""page_index"":1,""viewing_time"":1910},{""page_index"":2,""viewing_time"":933}]","4204","","","","","","","","","","","","",""
"","html-button-response","2","7760","0.0-2.0","","1020","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","8651","0.0-3.0","","890","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","192262","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":2616},{""page_index"":1,""viewing_time"":1741},{""page_index"":2,""viewing_time"":81493},{""page_index"":3,""viewing_time"":18444},{""page_index"":4,""viewing_time"":2039},{""page_index"":5,""viewing_time"":24881},{""page_index"":6,""viewing_time"":3540},{""page_index"":5,""viewing_time"":1113},{""page_index"":4,""viewing_time"":1147},{""page_index"":3,""viewing_time"":1269},{""page_index"":2,""viewing_time"":3925},{""page_index"":1,""viewing_time"":1019},{""page_index"":2,""viewing_time"":837},{""page_index"":1,""viewing_time"":8210},{""page_index"":2,""viewing_time"":3419},{""page_index"":3,""viewing_time"":2016},{""page_index"":4,""viewing_time"":11865},{""page_index"":5,""viewing_time"":12001},{""page_index"":6,""viewing_time"":2036}]","183610","","","","","","","","","","","","",""
"","survey-multi-choice","5","234086","0.0-4.0-1.0","","41823","","{""Q0"":""给游客讲讲蘑菇的特征"",""Q1"":""它们可以吃"",""Q2"":""斑点价值1分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","257279","0.0-4.0-2.0","","23192","","{""Q0"":""3"",""Q1"":""-1"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","270710","0.0-4.0-3.0","","13430","","{""Q0"":""2"",""Q1"":""-1"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","282394","0.0-4.0-4.0","","11683","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","301374","0.0-4.0-5.0","","18979","","{""Q0"":""-4"",""Q1"":""-1"",""Q2"":""3""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","324811","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":3257},{""page_index"":1,""viewing_time"":1167},{""page_index"":2,""viewing_time"":908},{""page_index"":3,""viewing_time"":1584},{""page_index"":4,""viewing_time"":977},{""page_index"":5,""viewing_time"":13180},{""page_index"":6,""viewing_time"":2363}]","23436","","","","","","","","","","","","",""
"","survey-multi-choice","11","334260","0.0-4.1-1.1","","9448","","{""Q0"":""给游客讲讲蘑菇的特征"",""Q1"":""它们可以吃"",""Q2"":""斑点价值1分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","348026","0.0-4.1-2.1","","13765","","{""Q0"":""3"",""Q1"":""-1"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","363042","0.0-4.1-3.1","","15016","","{""Q0"":""2"",""Q1"":""-1"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","14","369474","0.0-4.1-4.1","","6431","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","15","414473","0.0-4.1-5.1","","44998","","{""Q0"":""0"",""Q1"":""-1"",""Q2"":""1""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","16","416015","0.0-5.0","","1539","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","unbias","[{""绿"":0},{""红"":2},{""蓝"":-2},{""斑点"":1},{""条纹"":0},{""纯色"":-1},{""绿_A1"":-1},{""红_A1"":1},{""蓝_A1"":-3},{""斑点_A1"":0},{""条纹_A1"":-1},{""纯色_A1"":-2},{""绿_A2"":1},{""红_A2"":3},{""蓝_A2"":-1},{""斑点_A2"":2},{""条纹_A2"":1},{""纯色_A2"":0}]","","","","","","","",""
"","survey-multi-choice","17","418347","0.0-6.0","","2331","","{""Q0"":""H""}","[0]","","","H","H","pass","","","","",""
"","survey-html-form","18","444064","0.0-7.0","","25714","","{""feature"":""红色"",""value"":""1""}","","","","","","","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":0,""value_A2"":4}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":-2,""value_A2"":2}","红色","1"
"","survey-multi-choice","19","446439","0.0-8.0","","2375","","{""Q0"":""Y""}","[0]","","","Y","Y","pass","","","","",""
