﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","mushroom1","mushroom2","mushroom3","feature","value","attentionStimuli","attentionChoice","attentionCheck"
"true","fullscreen","0","3367","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","58872","0.0-1.0","[{""page_index"":0,""viewing_time"":2872},{""page_index"":1,""viewing_time"":42129},{""page_index"":2,""viewing_time"":10503}]","55504","","","","","","","","","","","","",""
"","html-button-response","2","62540","0.0-2.0","","3666","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","64911","0.0-3.0","","2371","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","224535","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":8020},{""page_index"":1,""viewing_time"":16269},{""page_index"":2,""viewing_time"":32979},{""page_index"":3,""viewing_time"":21693},{""page_index"":4,""viewing_time"":8603},{""page_index"":5,""viewing_time"":64168},{""page_index"":6,""viewing_time"":7891}]","159623","","","","","","","","","","","","",""
"","survey-multi-choice","5","247444","0.0-4.0-1.0","","22908","","{""Q0"":""游客希望你尽量多讲讲他们的特征分数。"",""Q1"":""它们可以吃"",""Q2"":""蘑菇通常在大雨后生长""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","284212","0.0-4.0-2.0","","36767","","{""Q0"":""1"",""Q1"":""0"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","298605","0.0-4.0-3.0","","14392","","{""Q0"":""1"",""Q1"":""1"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","328621","0.0-4.0-4.0","","30015","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","348332","0.0-4.0-5.0","","19710","","{""Q0"":""3"",""Q1"":""-1"",""Q2"":""-2""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","476444","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":8565},{""page_index"":1,""viewing_time"":6608},{""page_index"":2,""viewing_time"":11923},{""page_index"":3,""viewing_time"":5733},{""page_index"":4,""viewing_time"":3659},{""page_index"":5,""viewing_time"":5115},{""page_index"":4,""viewing_time"":1747},{""page_index"":3,""viewing_time"":1661},{""page_index"":2,""viewing_time"":25896},{""page_index"":1,""viewing_time"":1642},{""page_index"":0,""viewing_time"":2591},{""page_index"":1,""viewing_time"":1336},{""page_index"":2,""viewing_time"":1146},{""page_index"":3,""viewing_time"":2091},{""page_index"":4,""viewing_time"":3461},{""page_index"":5,""viewing_time"":34347},{""page_index"":6,""viewing_time"":10591}]","128111","","","","","","","","","","","","",""
"","survey-multi-choice","11","512837","0.0-4.1-1.1","","36392","","{""Q0"":""游客希望你尽量多讲讲他们的特征分数。"",""Q1"":""它们可以吃"",""Q2"":""斑点价值0分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","524817","0.0-4.1-2.1","","11979","","{""Q0"":""1"",""Q1"":""0"",""Q2"":""-1""}","[0,1,2]","","","","","","","","","",""
