﻿"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","question_order","group","featureMatrix","attentionStimuli","attentionChoice","attentionCheck","mushroom1","mushroom2","mushroom3","feature","value"
"true","fullscreen","0","2993","0.0-0.0","","","","","","","","","","","","","","",""
"","instructions","1","45450","0.0-1.0","[{""page_index"":0,""viewing_time"":2475},{""page_index"":1,""viewing_time"":33183},{""page_index"":2,""viewing_time"":6798}]","42457","","","","","","","","","","","","",""
"","html-button-response","2","47547","0.0-2.0","","2095","
    <div class=""consent-container"" style=""width: 80%; margin: 0 auto; text-align: left;"">
        <h2 style=""text-align:center"">受试者声明</h2>
            <p style=""font-weight:bold"">本人确认：</p>
            <ol>
                <li>我已阅读并理解以上内容。</li>
                <li>我的参与是自愿的，可以随时退出研究而不会受到任何惩罚。</li>
                <li>我不会放弃任何法律权利，也不会使相关研究人员免于因疏忽而导致的法律责任。</li>
                <li>我同意成为本研究的参与者。</li>
            </ol>
            <p>若您需要重新阅读知情同意书，请刷新网页后重新进入。</p>
            <p>若您不同意参与这项研究，直接关闭本网页即可退出。</p>
            <p style=""font-weight:bold"">若您同意参与这项研究，请点击以下按钮，即表示您自愿签署这份知情同意书。</p>
            <div style=""text-align: center; margin: 30px 0;"">
            </div>
        </div>
    </div>
    ","0","","","","","","","","","","",""
"","html-button-response","3","49195","0.0-3.0","","1648","<img src=""asset/img/fungal-forest.jpg"" class=""fullscreen-image""><h1 class=""st"" style=""color:#FFF1AC;margin-bottom:15px"">欢迎来到真菌森林</h1>","0","","","","","","","","","","",""
"","instructions","4","253222","0.0-4.0-0.0","[{""page_index"":0,""viewing_time"":18806},{""page_index"":1,""viewing_time"":13553},{""page_index"":2,""viewing_time"":35598},{""page_index"":3,""viewing_time"":28897},{""page_index"":4,""viewing_time"":3423},{""page_index"":5,""viewing_time"":51261},{""page_index"":4,""viewing_time"":5442},{""page_index"":3,""viewing_time"":5932},{""page_index"":2,""viewing_time"":4010},{""page_index"":3,""viewing_time"":2729},{""page_index"":4,""viewing_time"":1760},{""page_index"":5,""viewing_time"":20214},{""page_index"":6,""viewing_time"":12401}]","204026","","","","","","","","","","","","",""
"","survey-multi-choice","5","289924","0.0-4.0-1.0","","36701","","{""Q0"":""游客希望你尽量多讲讲他们的特征分数。"",""Q1"":""它们可以吃"",""Q2"":""蘑菇通常在大雨后生长""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","6","313374","0.0-4.0-2.0","","23449","","{""Q0"":""1"",""Q1"":""-3"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","7","334262","0.0-4.0-3.0","","20887","","{""Q0"":""2"",""Q1"":""-2"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","8","365294","0.0-4.0-4.0","","31031","","{""Q0"":""3"",""Q1"":""3"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","9","401472","0.0-4.0-5.0","","36177","","{""Q0"":""3"",""Q1"":""-3"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","instructions","10","485971","0.0-4.1-0.1","[{""page_index"":0,""viewing_time"":6629},{""page_index"":1,""viewing_time"":8296},{""page_index"":2,""viewing_time"":1344},{""page_index"":1,""viewing_time"":1403},{""page_index"":0,""viewing_time"":5374},{""page_index"":1,""viewing_time"":1817},{""page_index"":2,""viewing_time"":8953},{""page_index"":3,""viewing_time"":8724},{""page_index"":4,""viewing_time"":6183},{""page_index"":5,""viewing_time"":28630},{""page_index"":6,""viewing_time"":7147}]","84498","","","","","","","","","","","","",""
"","survey-multi-choice","11","640178","0.0-4.1-1.1","","154206","","{""Q0"":""游客希望你尽量多讲讲他们的特征分数。"",""Q1"":""它们可以吃"",""Q2"":""斑点价值1分""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","12","662420","0.0-4.1-2.1","","22241","","{""Q0"":""1"",""Q1"":""-3"",""Q2"":""2""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","13","675064","0.0-4.1-3.1","","12643","","{""Q0"":""2"",""Q1"":""-2"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","survey-multi-choice","14","732317","0.0-4.1-4.1","","57252","","{""Q0"":""3"",""Q1"":""1"",""Q2"":""-5"",""Q3"":""5""}","[0,1,2,3]","","","","","","","","","",""
"","survey-multi-choice","15","756472","0.0-4.1-5.1","","24155","","{""Q0"":""3"",""Q1"":""-3"",""Q2"":""0""}","[0,1,2]","","","","","","","","","",""
"","html-button-response","16","759459","0.0-5.0","","2984","
    <div class=""break-container"">
        <p class=""break-message"">🎉太棒了</p>
        <p class=""break-message"">你通过了所有的测验，获得了导游资格证🎫</p>
        <p class=""break-message"">现在，点击下方按钮，正式开始接待游客</p>
    </div>
    ","0","","unbias","[{""绿"":-2},{""红"":0},{""蓝"":2},{""斑点"":1},{""条纹"":-1},{""纯色"":0},{""绿_A1"":-3},{""红_A1"":-1},{""蓝_A1"":1},{""斑点_A1"":0},{""条纹_A1"":-2},{""纯色_A1"":-1},{""绿_A2"":-1},{""红_A2"":1},{""蓝_A2"":3},{""斑点_A2"":2},{""条纹_A2"":0},{""纯色_A2"":1}]","","","","","","","",""
"","survey-multi-choice","17","765235","0.0-6.0","","5775","","{""Q0"":""E""}","[0]","","","E","E","pass","","","","",""
"","survey-html-form","18","845915","0.0-7.0","","80678","","{""feature"":""条纹"",""value"":""-3""}","","","","","","","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":-5,""value_A2"":-1}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-4,""value_A2"":0}","条纹","-3"
"","survey-html-form","19","883238","0.0-8.0","","37322","","{""feature"":""绿色"",""value"":""-3""}","","","","","","","{""msr"":""Green-Spotted"",""color"":""green"",""type"":""spotted"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":-5,""value_A2"":-1}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-4,""value_A2"":0}","绿色","-3"
"","survey-html-form","20","916838","0.0-9.0","","33598","","{""feature"":""蓝色"",""value"":""1""}","","","","","","","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":1,""value_A2"":5}","蓝色","1"
"","survey-html-form","21","933297","0.0-10.0","","16457","","{""feature"":""红色"",""value"":""-1""}","","","","","","","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":-5,""value_A2"":-1}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-2,""value_A2"":2}","红色","-1"
"","survey-html-form","22","944399","0.0-11.0","","11101","","{""feature"":""蓝色"",""value"":""1""}","","","","","","","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Green-Striped"",""color"":""green"",""type"":""striped"",""value_A1"":-5,""value_A2"":-1}","{""msr"":""Blue-Spotted"",""color"":""blue"",""type"":""spotted"",""value_A1"":1,""value_A2"":5}","蓝色","1"
"","survey-html-form","23","960905","0.0-12.0","","16505","","{""feature"":""蓝色"",""value"":""1""}","","","","","","","{""msr"":""Blue-Striped"",""color"":""blue"",""type"":""striped"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-4,""value_A2"":0}","蓝色","1"
"","survey-html-form","24","980139","0.0-13.0","","19232","","{""feature"":""红色"",""value"":""-1""}","","","","","","","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Green-Solid"",""color"":""green"",""type"":""solid"",""value_A1"":-4,""value_A2"":0}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-2,""value_A2"":2}","红色","-1"
"","survey-multi-choice","25","983101","0.0-14.0","","2962","","{""Q0"":""Y""}","[0]","","","Y","Y","pass","","","","",""
"","survey-html-form","26","992078","0.0-15.0","","8976","","{""feature"":""红色"",""value"":""-1""}","","","","","","","{""msr"":""Red-Striped"",""color"":""red"",""type"":""striped"",""value_A1"":-3,""value_A2"":1}","{""msr"":""Red-Spotted"",""color"":""red"",""type"":""spotted"",""value_A1"":-1,""value_A2"":3}","{""msr"":""Red-Solid"",""color"":""red"",""type"":""solid"",""value_A1"":-2,""value_A2"":2}","红色","-1"
